id,eigencentrality
0,0.0
1024,0.012950567377216773
1,0.0
3,0.012950567377216773
2,0.0
2050,0.0033313072185443874
8195,0.1330775078884242
4,0.006662614437088775
1028,0.019238520317344774
5,0.0
6,0.0
2054,0.006662614437088775
7,0.0
8,0.0
4104,0.07825990457693043
9,0.0033313072185443874
4105,0.012950567377216773
10,0.0033313072185443874
138,0.09512440093026724
11,0.009619260158672387
8203,0.07150841188162689
12,0.01923852031734479
268,0.08795061393704273
13,0.0
14,0.0033313072185443874
15,0.0033313072185443874
16,0.0
2064,0.009993921655633162
17,0.0
49,0.006662614437088775
18,0.0
2066,0.0033313072185443874
19,0.0
51,0.04620963298500912
20,0.0033313072185443874
2068,0.05750122691472807
21,0.0
149,0.006662614437088775
22,0.0
2070,0.006662614437088775
23,0.0
55,0.009993921655633162
24,0.006662614437088775
280,0.05711320509421847
25,0.0033313072185443874
57,0.06587430111906944
26,0.0
154,0.01628187459576117
27,0.0033313072185443874
59,0.009619260158672387
28,0.019238520317344774
4124,0.06598314225896929
29,0.0
30,0.0
31,0.0
63,0.0033313072185443874
32,0.0
1056,0.0033313072185443874
33,0.0
97,0.02256982753588918
34,0.0
35,0.009993921655633162
8227,0.05506620982621107
36,0.0
292,0.018863858820383998
37,0.0
293,0.006662614437088775
38,0.0
294,0.0033313072185443874
39,0.0
40,0.0
104,0.058387060967824325
41,0.0033313072185443874
105,0.0992834533240166
42,0.0033313072185443874
8234,0.009619260158672387
43,0.006662614437088775
8235,0.022195166038928394
44,0.0
300,0.4431579027084719
45,0.0
301,0.006662614437088775
46,0.0
302,0.018863858820383998
47,0.0
48,0.0
2097,0.2679819674955396
50,0.0
307,0.2321288889770777
52,0.0
60,0.02256982753588916
53,0.0
181,0.09897906297487376
54,0.0
56,0.006662614437088775
312,0.11114430868776187
313,0.39907623299478945
58,0.0
8250,0.03605538386972122
315,0.10741624976477271
316,0.0860267694046611
61,0.012575905880255998
189,0.31897036705143705
62,0.0
64,0.0
1088,0.012950567377216773
65,0.0033313072185443874
66,0.0
2114,0.0033313072185443874
67,0.0033313072185443874
99,0.06689279271254553
68,0.0033313072185443874
1092,0.012950567377216773
69,0.0
70,0.0
71,0.0
72,0.02477715026355122
4168,0.0952237352654128
73,0.0033313072185443874
74,0.0
75,0.006662614437088775
107,0.04249030394595519
76,0.006662614437088775
4172,0.034396410422223515
77,0.0
78,0.0
79,0.0
80,0.0
2128,0.02885778047601714
81,0.0
2129,0.03309873814813773
82,0.0
2130,0.0033313072185443874
83,0.0033313072185443874
2131,0.012950567377216773
84,0.0033313072185443874
1108,0.022195166038928415
85,0.0
213,0.03477107191918427
86,0.0
87,0.0
88,0.02014817077092099
92,0.05044013458019851
89,0.006662614437088775
121,0.02182050454196762
90,0.0
91,0.0
4188,0.10865156635739265
93,0.0033313072185443874
94,0.0
95,0.0
96,0.0
1120,0.0512132739746
1121,0.15994289887723745
98,0.0
2147,0.28625179197409956
100,0.0
1124,0.026436123711048986
101,0.0
102,0.0
8294,0.01332522887417755
103,0.0
8296,0.472108032315937
4201,0.45541218217685725
106,0.0
108,0.023479477989465383
4204,0.11112049228728206
109,0.0033313072185443874
110,0.0
111,0.0
112,0.0
113,0.0033313072185443874
114,0.0
115,0.0033313072185443874
116,0.0
1140,0.006662614437088775
117,0.0
245,0.012950567377216773
118,0.0
374,0.01332522887417755
119,0.0
120,0.0033313072185443874
122,0.0
123,0.0
124,0.0033313072185443874
125,0.0033313072185443874
126,0.0
127,0.0
128,0.0
1152,0.006662614437088775
129,0.0
8321,0.01332522887417755
130,0.0105289106122486
131,0.009993921655633162
8323,0.07228445552264626
132,0.0033313072185443874
1156,0.012950567377216773
133,0.0
389,0.006662614437088775
134,0.006662614437088775
142,0.03477107191918434
135,0.0
136,0.006287952940128
137,0.0033313072185443874
8329,0.01628187459576117
8330,0.5513796470542681
139,0.012950567377216773
8331,0.21847520078817198
140,0.012950567377216773
396,0.04916627870659282
141,0.0033313072185443874
143,0.006662614437088775
144,0.0
148,0.009993921655633162
145,0.0
8337,0.016656536092721937
146,0.0
147,0.0
156,0.04030970186539078
150,0.0
151,0.0
152,0.006662614437088775
153,0.0
8345,0.009993921655633162
155,0.0
220,0.19760344339423233
157,0.01923852031734479
158,0.006662614437088775
159,0.0033313072185443874
160,0.0
224,0.0033313072185443874
161,0.0
225,0.01628187459576117
162,0.0
8354,0.012950567377216773
163,0.0
164,0.0
420,0.0033313072185443874
165,0.0
166,0.0
167,0.0
183,0.0033313072185443874
168,0.0
232,0.009993921655633162
169,0.0033313072185443874
233,0.01628187459576117
170,0.0033313072185443874
8362,0.06006985081580207
171,0.006662614437088775
8363,0.02848311897905636
172,0.0
428,0.03233605483066738
173,0.0
174,0.0
175,0.0
191,0.006662614437088775
176,0.0
177,0.0033313072185443874
178,0.0
8370,0.006662614437088775
179,0.0
180,0.0
182,0.0
190,0.006662614437088775
184,0.0033313072185443874
188,0.031439764700639916
185,0.0033313072185443874
186,0.0
8378,0.09140507189121298
187,0.0
8379,0.01332522887417755
192,0.0
1216,0.006662614437088775
193,0.0
8385,0.01332522887417755
194,0.0
202,0.01332522887417755
195,0.0
227,0.006662614437088775
196,0.0033313072185443874
1220,0.009619260158672387
197,0.0033313072185443874
198,0.0
199,0.0
200,0.006662614437088775
201,0.0033313072185443874
8393,0.06425271961003154
203,0.009619260158672387
235,0.026810785208009783
204,0.0
205,0.0
221,0.039012029591304904
206,0.0033313072185443874
207,0.0
208,0.0
216,0.009993921655633162
