id,boa_peak,boa_size
261,4708,1226
262,4708,1226
263,4707,1428
264,4708,1226
265,4707,1428
266,4707,1428
267,4707,1428
268,4703,1984
269,4703,1984
270,4703,1984
271,4703,1984
272,4703,1984
273,4703,1984
274,4703,1984
275,4703,1984
276,4703,1984
277,4703,1984
278,4703,1984
279,4703,1984
280,4703,1984
281,4703,1984
282,4703,1984
283,4703,1984
284,4703,1984
285,4703,1984
286,4703,1984
287,4703,1984
288,4708,1226
289,4707,1428
290,4707,1428
291,4707,1428
292,4708,1226
293,4708,1226
294,4607,2639
295,4607,2639
296,4607,2639
297,4607,2639
298,4607,2639
299,4607,2639
300,4607,2639
301,4607,2639
302,4607,2639
303,4607,2639
304,4607,2639
305,4607,2639
306,4607,2639
307,4607,2639
308,4607,2639
309,4607,2639
310,4607,2639
311,4607,2639
312,4607,2639
313,4607,2639
314,4607,2639
315,4607,2639
316,4607,2639
317,4607,2639
318,4607,2639
319,4607,2639
320,4607,2639
321,4607,2639
322,4607,2639
323,4607,2639
324,4607,2639
325,4607,2639
326,4607,2639
327,4607,2639
328,4607,2639
329,4607,2639
330,4607,2639
331,4607,2639
332,4607,2639
333,4607,2639
334,4607,2639
335,4607,2639
336,4607,2639
337,4607,2639
338,4607,2639
339,4607,2639
340,4607,2639
341,4607,2639
342,4607,2639
343,4607,2639
344,4607,2639
345,4607,2639
346,4607,2639
347,4607,2639
348,4607,2639
349,4607,2639
350,4607,2639
351,4607,2639
352,4607,2639
353,4607,2639
354,4607,2639
355,4607,2639
356,4607,2639
357,4607,2639
358,4607,2639
359,4607,2639
360,4607,2639
361,4607,2639
362,4607,2639
363,4607,2639
364,4607,2639
365,4607,2639
366,4607,2639
367,4607,2639
368,4607,2639
369,4607,2639
370,4607,2639
371,4607,2639
372,4607,2639
373,4607,2639
374,4607,2639
375,4607,2639
376,4607,2639
377,4607,2639
378,4607,2639
379,4607,2639
380,4607,2639
381,4607,2639
382,4607,2639
383,4607,2639
384,4607,2639
385,4607,2639
386,4607,2639
387,4607,2639
388,4607,2639
389,4607,2639
390,4607,2639
391,4607,2639
392,4607,2639
393,4607,2639
394,4607,2639
395,4607,2639
396,4607,2639
397,4607,2639
398,4607,2639
399,4607,2639
400,4607,2639
401,4607,2639
402,4607,2639
403,4607,2639
