id,boa_peak,boa_size
0,15487,2056
1,15487,2056
2,15487,2056
3,15487,2056
4,15487,2056
5,15487,2056
6,15487,2056
7,15487,2056
8,15487,2056
9,15487,2056
10,15487,2056
11,15487,2056
12,15487,2056
13,15487,2056
14,15487,2056
15,15487,2056
16,15487,2056
17,15487,2056
18,15487,2056
19,15487,2056
20,15487,2056
21,15487,2056
22,15487,2056
23,15487,2056
24,15487,2056
25,15487,2056
26,15487,2056
27,15487,2056
28,15487,2056
29,15487,2056
30,15487,2056
31,15487,2056
32,15487,2056
33,15487,2056
34,15487,2056
35,15487,2056
36,15487,2056
37,15487,2056
38,15487,2056
39,15487,2056
40,15487,2056
41,15487,2056
42,15487,2056
43,15487,2056
44,15487,2056
45,15487,2056
46,15487,2056
47,15487,2056
48,15487,2056
49,15487,2056
50,15487,2056
51,15487,2056
52,15487,2056
53,15487,2056
54,15487,2056
55,15487,2056
56,15487,2056
57,15487,2056
58,15487,2056
59,15487,2056
60,15487,2056
61,15487,2056
62,15487,2056
63,15487,2056
64,15487,2056
65,15487,2056
66,15487,2056
67,15487,2056
68,15487,2056
69,15487,2056
70,15487,2056
71,15487,2056
72,15487,2056
73,15487,2056
74,15487,2056
75,15487,2056
76,15487,2056
77,15487,2056
78,15487,2056
79,15487,2056
80,15487,2056
81,15487,2056
82,15487,2056
83,15487,2056
84,15487,2056
85,15487,2056
86,15487,2056
87,15487,2056
88,15487,2056
89,15487,2056
90,15487,2056
91,15487,2056
92,15487,2056
93,15487,2056
94,15487,2056
95,15487,2056
96,15487,2056
97,15487,2056
98,15487,2056
99,15487,2056
100,15487,2056
101,15487,2056
102,15487,2056
103,15487,2056
104,15487,2056
105,15487,2056
106,15487,2056
107,15487,2056
108,15487,2056
109,15487,2056
110,15487,2056
111,15487,2056
112,15487,2056
113,15487,2056
114,15487,2056
115,15487,2056
116,15487,2056
117,15487,2056
118,15487,2056
119,15487,2056
120,15487,2056
121,15487,2056
122,15487,2056
123,15487,2056
124,15487,2056
125,15487,2056
126,15487,2056
127,15487,2056
128,14079,2564
129,14079,2564
130,14079,2564
131,14079,2564
132,14079,2564
133,14079,2564
134,14079,2564
135,14079,2564
136,14079,2564
137,14079,2564
138,14079,2564
139,14079,2564
140,14079,2564
141,14079,2564
