id,boa_peak,boa_size
0,3993,261
1,3993,261
2,3519,904
3,3519,904
4,3519,904
5,3519,904
6,3519,904
7,3519,904
8,3993,261
9,3993,261
10,3519,904
11,3519,904
12,3519,904
13,3519,904
14,3519,904
15,3519,904
16,3993,261
17,3993,261
18,3519,904
19,3519,904
20,3519,904
21,3519,904
22,3519,904
23,3519,904
24,3993,261
25,3993,261
26,3519,904
27,3519,904
28,3519,904
29,3519,904
30,3519,904
31,3519,904
32,3519,904
33,3519,904
34,3519,904
35,3519,904
36,3519,904
37,3519,904
38,3519,904
39,3519,904
40,3519,904
41,3519,904
42,3519,904
43,3519,904
44,3519,904
45,3519,904
46,3519,904
47,3519,904
48,3519,904
49,3519,904
50,3519,904
51,3519,904
52,3519,904
53,3519,904
54,3519,904
55,3519,904
56,3519,904
57,3519,904
58,3519,904
59,3519,904
60,3519,904
61,3519,904
62,3519,904
63,3519,904
64,2013,332
65,2013,332
66,9723,526
67,9723,526
68,2013,332
69,2013,332
70,1535,197
71,1535,197
72,2013,332
73,2013,332
74,9723,526
75,9723,526
76,2013,332
77,2013,332
78,1535,197
79,1535,197
80,2013,332
81,2013,332
82,9723,526
83,9723,526
84,2013,332
85,2013,332
86,1535,197
87,1535,197
88,2013,332
89,2013,332
90,9723,526
91,9723,526
92,2013,332
93,2013,332
94,1535,197
95,1535,197
96,9723,526
97,9723,526
98,9723,526
99,9723,526
100,1535,197
101,1535,197
102,1535,197
103,1535,197
104,9723,526
105,9723,526
106,9723,526
107,9723,526
108,1535,197
109,1535,197
110,1535,197
111,1535,197
112,9723,526
113,9723,526
114,9723,526
115,9723,526
116,1535,197
117,1535,197
118,1535,197
119,1535,197
120,9723,526
121,9723,526
122,9723,526
123,9723,526
124,1535,197
125,1535,197
126,1535,197
127,1535,197
128,3993,261
129,3993,261
130,3519,904
131,3519,904
132,3519,904
133,3519,904
134,3519,904
135,3519,904
136,3993,261
137,3993,261
138,3519,904
139,3519,904
140,3519,904
141,3519,904
142,3519,904
143,3519,904
144,3993,261
145,3993,261
146,3519,904
147,3519,904
148,3519,904
149,3519,904
150,3519,904
151,3519,904
152,3993,261
153,3993,261
154,3519,904
155,3519,904
156,3519,904
157,3519,904
158,3519,904
159,3519,904
160,3519,904
161,3519,904
162,3519,904
163,3519,904
164,3519,904
165,3519,904
166,3519,904
167,3519,904
168,3519,904
169,3519,904
170,3519,904
171,3519,904
172,3519,904
173,3519,904
174,3519,904
175,3519,904
176,3519,904
177,3519,904
178,3519,904
179,3519,904
180,3519,904
181,3519,904
182,3519,904
183,3519,904
184,3519,904
185,3519,904
186,3519,904
187,3519,904
188,3519,904
189,3519,904
190,3519,904
191,3519,904
192,2013,332
193,2013,332
194,9723,526
195,9723,526
196,2013,332
197,2013,332
198,1535,197
199,1535,197
200,2013,332
201,2013,332
202,9723,526
203,9723,526
204,2013,332
205,2013,332
206,1535,197
207,1535,197
208,2013,332
209,2013,332
210,9723,526
211,9723,526
212,2013,332
213,2013,332
214,1535,197
215,1535,197
216,2013,332
217,2013,332
218,9723,526
219,9723,526
220,2013,332
221,2013,332
222,1535,197
223,1535,197
224,9723,526
225,9723,526
226,9723,526
227,9723,526
228,1535,197
229,1535,197
230,1535,197
231,1535,197
232,9723,526
233,9723,526
234,9723,526
235,9723,526
236,1535,197
237,1535,197
238,1535,197
239,1535,197
240,9723,526
241,9723,526
242,9723,526
243,9723,526
244,1535,197
245,1535,197
246,1535,197
247,1535,197
248,9723,526
249,9723,526
250,9723,526
251,9723,526
252,1535,197
253,1535,197
254,1535,197
255,1535,197
256,3993,261
257,3993,261
258,3519,904
259,3519,904
260,3519,904
261,3519,904
262,3519,904
263,3519,904
264,3993,261
265,3993,261
266,3519,904
267,3519,904
268,3519,904
269,3519,904
270,3519,904
271,3519,904
272,3993,261
273,3993,261
274,3519,904
275,3519,904
276,3519,904
277,3519,904
278,3519,904
279,3519,904
280,3993,261
281,3993,261
282,3519,904
283,3519,904
284,3519,904
285,3519,904
286,3519,904
287,3519,904
288,3519,904
289,3519,904
290,3519,904
291,3519,904
292,3519,904
293,3519,904
294,3519,904
295,3519,904
296,3519,904
297,3519,904
298,3519,904
299,3519,904
300,3519,904
301,3519,904
302,3519,904
303,3519,904
304,3519,904
305,3519,904
306,3519,904
307,3519,904
308,3519,904
309,3519,904
310,3519,904
311,3519,904
312,3519,904
313,3519,904
314,3519,904
315,3519,904
316,3519,904
317,3519,904
318,3519,904
319,3519,904
320,2013,332
321,2013,332
322,9723,526
323,9723,526
324,2013,332
325,2013,332
326,1535,197
327,1535,197
328,2013,332
329,2013,332
330,9723,526
331,9723,526
332,2013,332
333,2013,332
334,1535,197
335,1535,197
336,2013,332
337,2013,332
338,9723,526
339,9723,526
340,2013,332
341,2013,332
342,1535,197
343,1535,197
344,2013,332
345,2013,332
346,9723,526
347,9723,526
348,2013,332
349,2013,332
350,1535,197
351,1535,197
352,9723,526
353,9723,526
354,9723,526
355,9723,526
356,1535,197
357,1535,197
358,1535,197
359,1535,197
360,9723,526
361,9723,526
362,9723,526
363,9723,526
364,1535,197
365,1535,197
366,1535,197
367,1535,197
368,9723,526
369,9723,526
370,9723,526
371,9723,526
372,1535,197
373,1535,197
374,1535,197
375,1535,197
376,9723,526
377,9723,526
378,9723,526
379,9723,526
380,1535,197
381,1535,197
382,1535,197
383,1535,197
384,3993,261
385,3993,261
386,3519,904
387,3519,904
388,3519,904
389,3519,904
390,3519,904
391,3519,904
392,3993,261
393,3993,261
394,3519,904
395,3519,904
396,3519,904
397,3519,904
398,3519,904
399,3519,904
400,3993,261
401,3993,261
402,3519,904
403,3519,904
404,3519,904
405,3519,904
406,3519,904
407,3519,904
408,3993,261
409,3993,261
410,3519,904
411,3519,904
412,3519,904
413,3519,904
414,3519,904
415,3519,904
416,3519,904
417,3519,904
418,3519,904
419,3519,904
420,3519,904
421,3519,904
422,3519,904
423,3519,904
424,3519,904
425,3519,904
426,3519,904
427,3519,904
428,3519,904
429,3519,904
430,3519,904
431,3519,904
432,3519,904
433,3519,904
434,3519,904
435,3519,904
436,3519,904
437,3519,904
438,3519,904
439,3519,904
440,3519,904
441,3519,904
442,3519,904
443,3519,904
444,3519,904
445,3519,904
446,3519,904
447,3519,904
448,2013,332
449,2013,332
450,9723,526
451,9723,526
452,2013,332
453,2013,332
454,1535,197
455,1535,197
456,2013,332
457,2013,332
458,9723,526
459,9723,526
460,2013,332
461,2013,332
462,1535,197
463,1535,197
464,2013,332
465,2013,332
466,9723,526
467,9723,526
468,2013,332
469,2013,332
470,1535,197
471,1535,197
472,2013,332
473,2013,332
474,9723,526
475,9723,526
476,2013,332
477,2013,332
478,1535,197
479,1535,197
480,9723,526
481,9723,526
482,9723,526
483,9723,526
484,1535,197
485,1535,197
486,1535,197
487,1535,197
488,9723,526
489,9723,526
490,9723,526
491,9723,526
492,1535,197
493,1535,197
494,1535,197
495,1535,197
496,9723,526
497,9723,526
498,9723,526
499,9723,526
500,1535,197
501,1535,197
502,1535,197
503,1535,197
504,9723,526
505,9723,526
506,9723,526
507,9723,526
508,1535,197
509,1535,197
510,1535,197
511,1535,197
512,3993,261
513,3993,261
514,6075,516
515,6075,516
516,2013,332
517,2013,332
518,10175,772
519,10175,772
520,3993,261
521,3993,261
522,6075,516
523,6075,516
524,2013,332
525,2013,332
526,10175,772
527,10175,772
528,3993,261
529,3993,261
530,6075,516
531,6075,516
532,2013,332
533,2013,332
534,10175,772
535,10175,772
536,3993,261
537,3993,261
538,6075,516
539,6075,516
540,2013,332
541,2013,332
542,10175,772
543,10175,772
544,6075,516
545,6075,516
546,6075,516
547,6075,516
548,10175,772
549,10175,772
550,10175,772
551,10175,772
552,6075,516
553,6075,516
554,6075,516
555,6075,516
556,10175,772
557,10175,772
558,10175,772
559,10175,772
560,6075,516
561,6075,516
562,6075,516
563,6075,516
564,10175,772
565,10175,772
566,10175,772
567,10175,772
568,6075,516
569,6075,516
570,6075,516
571,6075,516
572,10175,772
573,10175,772
574,10175,772
575,10175,772
576,2013,332
577,2013,332
578,14203,483
579,14203,483
580,2013,332
581,2013,332
582,6015,258
583,6015,258
584,2013,332
585,2013,332
586,14203,483
587,14203,483
588,2013,332
589,2013,332
590,6015,258
591,6015,258
592,2013,332
593,2013,332
594,14203,483
595,14203,483
596,2013,332
597,2013,332
598,6015,258
599,6015,258
600,2013,332
601,2013,332
602,14203,483
603,14203,483
604,2013,332
605,2013,332
606,6015,258
607,6015,258
608,3961,199
609,3961,199
610,14203,483
611,14203,483
612,6015,258
613,6015,258
614,6015,258
615,6015,258
616,3961,199
617,3961,199
618,14203,483
619,14203,483
620,6015,258
621,6015,258
622,6015,258
623,6015,258
624,3961,199
625,3961,199
626,14203,483
627,14203,483
628,6015,258
629,6015,258
630,6015,258
631,6015,258
632,3961,199
633,3961,199
634,14203,483
635,14203,483
636,6015,258
637,6015,258
638,6015,258
639,6015,258
640,3993,261
641,3993,261
642,6075,516
643,6075,516
644,2013,332
645,2013,332
646,10175,772
647,10175,772
648,3993,261
649,3993,261
650,6075,516
651,6075,516
652,2013,332
653,2013,332
654,10175,772
655,10175,772
656,3993,261
657,3993,261
658,6075,516
659,6075,516
660,2013,332
661,2013,332
662,10175,772
663,10175,772
664,3993,261
665,3993,261
666,6075,516
667,6075,516
668,2013,332
669,2013,332
670,10175,772
671,10175,772
672,6075,516
673,6075,516
674,6075,516
675,6075,516
676,10175,772
677,10175,772
678,10175,772
679,10175,772
680,6075,516
681,6075,516
682,6075,516
683,6075,516
684,10175,772
685,10175,772
686,10175,772
687,10175,772
688,6075,516
689,6075,516
690,6075,516
691,6075,516
692,10175,772
693,10175,772
694,10175,772
695,10175,772
696,6075,516
697,6075,516
698,6075,516
699,6075,516
700,10175,772
701,10175,772
702,10175,772
703,10175,772
704,2013,332
705,2013,332
706,14327,402
707,14327,402
708,2013,332
709,2013,332
710,14327,402
711,14327,402
712,2013,332
713,2013,332
714,13307,122
715,13307,122
716,2013,332
717,2013,332
718,5119,65
719,5119,65
720,2013,332
721,2013,332
722,14327,402
723,14327,402
724,2013,332
725,2013,332
726,14327,402
727,14327,402
728,2013,332
729,2013,332
730,13307,122
731,13307,122
732,2013,332
733,2013,332
734,5119,65
735,5119,65
736,12273,248
737,12273,248
738,14327,402
739,14327,402
740,4085,132
741,4085,132
742,14327,402
743,14327,402
744,3065,54
745,3065,54
746,13307,122
747,13307,122
748,5119,65
749,5119,65
750,5119,65
751,5119,65
752,12273,248
753,12273,248
754,14327,402
755,14327,402
756,4085,132
757,4085,132
758,14327,402
759,14327,402
760,3065,54
761,3065,54
762,13307,122
763,13307,122
764,5119,65
765,5119,65
766,5119,65
767,5119,65
768,3993,261
769,3993,261
770,6075,516
771,6075,516
772,2013,332
773,2013,332
774,10175,772
775,10175,772
776,3993,261
777,3993,261
778,6075,516
779,6075,516
780,2013,332
781,2013,332
782,10175,772
783,10175,772
784,3993,261
785,3993,261
786,6075,516
787,6075,516
788,2013,332
789,2013,332
790,10175,772
791,10175,772
792,3993,261
793,3993,261
794,6075,516
795,6075,516
796,2013,332
797,2013,332
798,10175,772
799,10175,772
800,6075,516
801,6075,516
802,6075,516
803,6075,516
804,10175,772
805,10175,772
806,10175,772
807,10175,772
808,6075,516
809,6075,516
810,6075,516
811,6075,516
812,10175,772
813,10175,772
814,10175,772
815,10175,772
816,6075,516
817,6075,516
818,6075,516
819,6075,516
820,10175,772
821,10175,772
822,10175,772
823,10175,772
824,6075,516
825,6075,516
826,6075,516
827,6075,516
828,10175,772
829,10175,772
830,10175,772
831,10175,772
832,2013,332
833,2013,332
834,14203,483
835,14203,483
836,2013,332
837,2013,332
838,6015,258
839,6015,258
840,2013,332
841,2013,332
842,14203,483
