3488;3488
1060;1060
1924;1924
3074;3074
48;48
488;488
3488;3232
228;228
3074;1026
1164;1164
1924;1412
832;832
832;576
3055;3055
3412;3412
1083;1083
779;779
401;401
2225;2225
2197;2197
4046;4046
1633;1633
986;986
433;433
3791;3791
1891;1891
564;564
1500;1500
863;863
669;669
3654;3654
2063;2063
2682;2682
2941;2941
302;302
4071;4071
3683;3683
1429;1429
234;234
316;316
3488;3552
1164;3212
3232;3104
576;608
1060;1028
3074;3072
3072;3073
3212;3468
1060;1188
1026;3074
3552;2528
1412;1476
3104;2080
1164;1156
48;32
832;768
1028;4
3073;3201
32;33
3104;3168
608;864
3468;3212
768;770
3412;3396
3072;3104
2080;2088
1188;1184
832;2880
1476;1220
1156;1220
1028;1284
3232;2208
2528;3552
770;2818
3168;3424
3552;3296
864;992
1220;1732
3396;3524
2088;2152
1026;1090
608;736
1164;1420
228;100
488;232
3468;3464
3201;3073
3296;3168
3552;1504
2818;770
3212;3084
3073;1025
3104;3232
1732;1668
2152;2088
3074;3082
3168;3296
3232;3296
3552;3488
3424;3360
3360;3424
3524;3396
3201;1153
3468;2444
736;672
1732;1220
3212;2188
2188;2700
1220;1228
3296;1248
3468;3460
1668;1540
1504;1440
3524;3520
3396;2372
1090;66
1025;3073
3460;3468
3468;3340
992;736
3168;3104
1248;1120
66;322
3296;2272
2528;2464
672;544
3084;3076
2272;2784
3076;3588
1440;3488
544;1568
2464;2472
1540;1796
3296;3232
672;736
3468;1420
3460;3332
322;450
1568;3616
736;2784
1120;1128
3424;3168
1248;1504
3552;3424
3104;3112
736;992
3424;2400
3360;1312
3340;2316
3232;3744
1568;1824
2784;2720
3424;1376
1120;1376
1312;1376
3616;3104
3112;3104
736;608
3744;3744
