id,boa_peak,boa_size
1101,16125,1613
1102,11518,194
1103,7935,530
1104,12026,388
1105,15611,774
1106,12026,388
1107,15611,774
1108,11518,194
1109,16125,1613
1110,11518,194
1111,7935,530
1112,12026,388
1113,15611,774
1114,12026,388
1115,15611,774
1116,11518,194
1117,16125,1613
1118,11518,194
1119,7935,530
1120,12026,388
1121,15611,774
1122,12026,388
1123,15611,774
1124,11518,194
1125,16125,1613
1126,11518,194
1127,7935,530
1128,12026,388
1129,15611,774
1130,12026,388
1131,15611,774
1132,11518,194
1133,16125,1613
1134,11518,194
1135,7935,530
1136,12026,388
1137,15611,774
1138,12026,388
1139,15611,774
1140,11518,194
1141,16125,1613
1142,11518,194
1143,7935,530
1144,12026,388
1145,15611,774
1146,12026,388
1147,15611,774
1148,11518,194
1149,16125,1613
1150,11518,194
1151,7935,530
1152,12217,778
1153,12217,778
1154,12026,388
1155,15611,774
1156,11709,391
1157,11709,391
1158,11518,194
1159,16063,1033
1160,12217,778
1161,12217,778
1162,12026,388
1163,15611,774
1164,11709,391
1165,11709,391
1166,11518,194
1167,16063,1033
1168,12217,778
1169,12217,778
1170,12026,388
1171,15611,774
1172,11709,391
1173,11709,391
1174,11518,194
1175,16063,1033
1176,12217,778
1177,12217,778
1178,12026,388
1179,15611,774
1180,11709,391
1181,11709,391
1182,11518,194
1183,16063,1033
1184,12217,778
1185,12217,778
1186,12026,388
1187,15611,774
1188,11709,391
1189,11709,391
1190,11518,194
1191,16063,1033
1192,12217,778
1193,12217,778
1194,12026,388
1195,15611,774
1196,11709,391
1197,11709,391
1198,11518,194
1199,16063,1033
1200,12217,778
1201,12217,778
1202,12026,388
1203,15611,774
1204,11709,391
1205,11709,391
1206,11518,194
1207,16063,1033
1208,12217,778
1209,12217,778
1210,12026,388
1211,15611,774
1212,11709,391
1213,11709,391
1214,11518,194
1215,16063,1033
1216,12026,388
1217,15611,774
1218,12026,388
1219,15611,774
1220,11518,194
1221,16125,1613
1222,11518,194
1223,7935,530
1224,12026,388
1225,15611,774
1226,12026,388
1227,15611,774
1228,11518,194
1229,16125,1613
1230,11518,194
1231,7935,530
1232,12026,388
1233,15611,774
1234,12026,388
1235,15611,774
1236,11518,194
1237,16125,1613
1238,11518,194
1239,7935,530
1240,12026,388
1241,15611,774
1242,12026,388
1243,15611,774
1244,11518,194
1245,16125,1613
1246,11518,194
1247,7935,530
1248,12026,388
1249,15611,774
1250,12026,388
1251,15611,774
1252,11518,194
1253,16125,1613
1254,11518,194
1255,7935,530
1256,12026,388
1257,15611,774
1258,12026,388
1259,15611,774
1260,11518,194
1261,16125,1613
1262,11518,194
1263,7935,530
1264,12026,388
1265,15611,774
1266,12026,388
1267,15611,774
1268,11518,194
1269,16125,1613
1270,11518,194
1271,7935,530
1272,12026,388
1273,15611,774
1274,12026,388
1275,15611,774
1276,11518,194
1277,16125,1613
1278,11518,194
1279,7935,530
1280,12217,778
1281,12217,778
1282,8122,130
1283,7611,64
1284,11709,391
1285,11709,391
1286,7614,64
1287,9663,65
1288,12217,778
1289,12217,778
1290,8122,130
1291,7611,64
1292,11709,391
1293,11709,391
1294,7614,64
1295,9663,65
1296,12217,778
1297,12217,778
1298,8122,130
1299,7611,64
1300,11709,391
1301,11709,391
1302,7614,64
1303,9663,65
1304,12217,778
1305,12217,778
1306,8122,130
1307,7611,64
1308,11709,391
1309,11709,391
1310,7614,64
1311,9663,65
1312,12217,778
1313,12217,778
1314,8122,130
1315,7611,64
1316,11709,391
1317,11709,391
1318,7614,64
1319,9663,65
1320,12217,778
1321,12217,778
1322,8122,130
1323,7611,64
1324,11709,391
1325,11709,391
1326,7614,64
1327,9663,65
1328,12217,778
1329,12217,778
1330,8122,130
1331,7611,64
1332,11709,391
1333,11709,391
1334,7614,64
1335,9663,65
1336,12217,778
1337,12217,778
1338,8122,130
1339,7611,64
1340,11709,391
1341,11709,391
1342,7614,64
1343,9663,65
1344,4089,199
1345,4089,199
1346,2043,98
1347,2043,98
1348,3581,101
1349,3581,101
1350,1535,49
1351,1535,49
1352,4089,199
1353,4089,199
1354,2043,98
1355,2043,98
1356,3581,101
1357,3581,101
1358,1535,49
1359,1535,49
1360,4089,199
1361,4089,199
1362,2043,98
1363,2043,98
1364,3581,101
1365,3581,101
1366,1535,49
1367,1535,49
1368,4089,199
1369,4089,199
1370,2043,98
1371,2043,98
1372,3581,101
1373,3581,101
1374,1535,49
1375,1535,49
1376,4089,199
1377,4089,199
1378,2043,98
1379,2043,98
1380,3581,101
1381,3581,101
1382,1535,49
1383,1535,49
1384,4089,199
1385,4089,199
1386,2043,98
1387,2043,98
1388,3581,101
1389,3581,101
1390,1535,49
1391,1535,49
1392,4089,199
1393,4089,199
1394,2043,98
1395,2043,98
1396,3581,101
1397,3581,101
1398,1535,49
1399,1535,49
1400,4089,199
1401,4089,199
1402,2043,98
1403,2043,98
1404,3581,101
1405,3581,101
1406,1535,49
1407,1535,49
1408,12217,778
1409,12217,778
1410,8122,130
1411,7611,64
1412,11709,391
1413,11709,391
1414,7614,64
1415,9663,65
1416,12217,778
1417,12217,778
1418,8122,130
1419,7611,64
1420,11709,391
1421,11709,391
1422,7614,64
1423,9663,65
1424,12217,778
1425,12217,778
1426,8122,130
1427,7611,64
1428,11709,391
1429,11709,391
1430,7614,64
1431,9663,65
1432,12217,778
1433,12217,778
1434,8122,130
1435,7611,64
1436,11709,391
1437,11709,391
1438,7614,64
1439,9663,65
1440,12217,778
1441,12217,778
1442,8122,130
1443,7611,64
1444,11709,391
1445,11709,391
1446,7614,64
1447,9663,65
1448,12217,778
1449,12217,778
1450,8122,130
1451,7611,64
1452,11709,391
1453,11709,391
1454,7614,64
1455,9663,65
1456,12217,778
1457,12217,778
1458,8122,130
1459,7611,64
1460,11709,391
1461,11709,391
1462,7614,64
1463,9663,65
1464,12217,778
1465,12217,778
1466,8122,130
1467,7611,64
1468,11709,391
1469,11709,391
1470,7614,64
1471,9663,65
1472,4089,199
1473,4089,199
1474,2043,98
1475,2043,98
1476,3581,101
1477,3581,101
1478,1535,49
1479,1535,49
1480,4089,199
1481,4089,199
1482,2043,98
1483,2043,98
1484,3581,101
1485,3581,101
1486,1535,49
1487,1535,49
1488,4089,199
1489,4089,199
1490,2043,98
1491,2043,98
1492,3581,101
1493,3581,101
1494,1535,49
1495,1535,49
1496,4089,199
1497,4089,199
1498,2043,98
1499,2043,98
1500,3581,101
1501,3581,101
1502,1535,49
1503,1535,49
1504,4089,199
1505,4089,199
1506,2043,98
1507,2043,98
1508,3581,101
1509,3581,101
1510,1535,49
1511,1535,49
1512,4089,199
1513,4089,199
1514,2043,98
1515,2043,98
1516,3581,101
1517,3581,101
1518,1535,49
1519,1535,49
1520,4089,199
1521,4089,199
1522,2043,98
1523,2043,98
1524,3581,101
1525,3581,101
1526,1535,49
1527,1535,49
1528,4089,199
1529,4089,199
1530,2043,98
1531,2043,98
1532,3581,101
1533,3581,101
1534,1535,49
1535,1535,49
1536,12217,778
1537,12217,778
1538,12026,388
1539,16063,1033
1540,16125,1613
1541,16125,1613
1542,16063,1033
1543,16063,1033
1544,12217,778
1545,12217,778
1546,12026,388
1547,16063,1033
1548,16125,1613
1549,16125,1613
1550,16063,1033
1551,16063,1033
1552,12217,778
1553,12217,778
1554,12026,388
1555,16063,1033
1556,16125,1613
1557,16125,1613
1558,16063,1033
1559,16063,1033
1560,12217,778
1561,12217,778
1562,12026,388
1563,16063,1033
1564,16125,1613
1565,16125,1613
1566,16063,1033
1567,16063,1033
1568,12217,778
1569,12217,778
1570,12026,388
1571,16063,1033
1572,16125,1613
1573,16125,1613
1574,16063,1033
1575,16063,1033
1576,12217,778
1577,12217,778
1578,12026,388
1579,16063,1033
1580,16125,1613
1581,16125,1613
1582,16063,1033
1583,16063,1033
1584,12217,778
1585,12217,778
1586,12026,388
1587,16063,1033
1588,16125,1613
1589,16125,1613
1590,16063,1033
1591,16063,1033
1592,12217,778
1593,12217,778
1594,12026,388
1595,16063,1033
1596,16125,1613
1597,16125,1613
1598,16063,1033
1599,16063,1033
1600,12026,388
1601,16125,1613
1602,12026,388
1603,7935,530
1604,16125,1613
1605,16125,1613
1606,7935,530
1607,7935,530
1608,12026,388
1609,16125,1613
1610,12026,388
1611,7935,530
1612,16125,1613
1613,16125,1613
1614,7935,530
1615,7935,530
1616,12026,388
1617,16125,1613
1618,12026,388
1619,7935,530
1620,16125,1613
1621,16125,1613
1622,7935,530
1623,7935,530
1624,12026,388
1625,16125,1613
1626,12026,388
1627,7935,530
1628,16125,1613
1629,16125,1613
1630,7935,530
1631,7935,530
1632,12026,388
1633,16125,1613
1634,12026,388
1635,7935,530
1636,16125,1613
1637,16125,1613
1638,7935,530
1639,7935,530
1640,12026,388
1641,16125,1613
1642,12026,388
1643,7935,530
1644,16125,1613
1645,16125,1613
1646,7935,530
1647,7935,530
1648,12026,388
1649,16125,1613
1650,12026,388
1651,7935,530
1652,16125,1613
1653,16125,1613
1654,7935,530
1655,7935,530
1656,12026,388
1657,16125,1613
1658,12026,388
1659,7935,530
1660,16125,1613
1661,16125,1613
1662,7935,530
1663,7935,530
1664,12217,778
1665,12217,778
1666,12026,388
1667,16063,1033
1668,16125,1613
1669,16125,1613
1670,16063,1033
1671,16063,1033
1672,12217,778
1673,12217,778
1674,12026,388
1675,16063,1033
1676,16125,1613
1677,16125,1613
1678,16063,1033
1679,16063,1033
1680,12217,778
1681,12217,778
1682,12026,388
1683,16063,1033
1684,16125,1613
1685,16125,1613
1686,16063,1033
1687,16063,1033
1688,12217,778
1689,12217,778
1690,12026,388
1691,16063,1033
1692,16125,1613
1693,16125,1613
1694,16063,1033
1695,16063,1033
1696,12217,778
1697,12217,778
1698,12026,388
1699,16063,1033
1700,16125,1613
1701,16125,1613
1702,16063,1033
1703,16063,1033
1704,12217,778
1705,12217,778
1706,12026,388
1707,16063,1033
1708,16125,1613
1709,16125,1613
1710,16063,1033
1711,16063,1033
1712,12217,778
1713,12217,778
1714,12026,388
1715,16063,1033
1716,16125,1613
1717,16125,1613
1718,16063,1033
1719,16063,1033
1720,12217,778
1721,12217,778
1722,12026,388
1723,16063,1033
1724,16125,1613
1725,16125,1613
1726,16063,1033
1727,16063,1033
1728,12026,388
1729,16125,1613
1730,12026,388
1731,7935,530
1732,16125,1613
1733,16125,1613
1734,7935,530
1735,7935,530
1736,12026,388
1737,16125,1613
1738,12026,388
1739,7935,530
1740,16125,1613
1741,16125,1613
1742,7935,530
1743,7935,530
1744,12026,388
1745,16125,1613
1746,12026,388
1747,7935,530
1748,16125,1613
1749,16125,1613
1750,7935,530
1751,7935,530
1752,12026,388
1753,16125,1613
1754,12026,388
1755,7935,530
1756,16125,1613
1757,16125,1613
1758,7935,530
1759,7935,530
1760,12026,388
1761,16125,1613
1762,12026,388
1763,7935,530
1764,16125,1613
1765,16125,1613
1766,7935,530
1767,7935,530
1768,12026,388
1769,16125,1613
1770,12026,388
1771,7935,530
1772,16125,1613
1773,16125,1613
1774,7935,530
1775,7935,530
1776,12026,388
1777,16125,1613
1778,12026,388
1779,7935,530
1780,16125,1613
1781,16125,1613
1782,7935,530
1783,7935,530
1784,12026,388
1785,16125,1613
1786,12026,388
1787,7935,530
1788,16125,1613
1789,16125,1613
1790,7935,530
1791,7935,530
1792,12217,778
1793,12217,778
1794,8122,130
1795,10171,114
1796,8125,292
1797,8125,292
1798,6079,144
1799,6079,144
1800,12217,778
1801,12217,778
1802,8122,130
1803,10171,114
1804,8125,292
1805,8125,292
1806,6079,144
1807,6079,144
1808,12217,778
1809,12217,778
1810,8122,130
1811,10171,114
1812,8125,292
1813,8125,292
1814,6079,144
1815,6079,144
1816,12217,778
1817,12217,778
1818,8122,130
1819,10171,114
1820,8125,292
1821,8125,292
1822,6079,144
1823,6079,144
1824,12217,778
1825,12217,778
1826,8122,130
1827,10171,114
1828,8125,292
1829,8125,292
1830,6079,144
1831,6079,144
1832,12217,778
1833,12217,778
1834,8122,130
1835,10171,114
1836,8125,292
1837,8125,292
1838,6079,144
1839,6079,144
1840,12217,778
