id,eigencentrality
0,0.06003462926531022
2,0.06081507262297826
8,0.16052138362147567
32,0.10588834232336623
128,0.08840414556864297
1,0.025985736955297087
3,0.03395302377275764
9,0.07746985710169375
33,0.04368569771975967
129,0.10279916855488065
257,0.02682205502585116
6,0.14784286119854884
10,0.12504953388924983
34,0.07847099002857093
258,0.07707386371999171
8194,0.06244108319166524
7,0.08103879647978009
11,0.07765134866912783
35,0.0638970716713759
259,0.19791208135429827
4,0.034849616094543005
12,0.07828110779819418
36,0.057288011971403235
132,0.16788495367862252
5,0.016973259648401517
13,0.03162820422263509
37,0.025727280117450877
133,0.21556866912876685
14,0.2164442217544699
8198,0.16014699066046198
15,0.13065616241089642
263,0.1530419677221105
265,0.06567006808354309
266,0.13482345497427484
8202,0.13197664279863874
267,0.33320823715332115
140,0.1093089139676248
141,0.14490245361008922
8206,0.2441926542395556
271,0.2084800720444403
16,8.444021753478601E-4
18,0.004403363218041505
20,0.009594876906344807
24,0.004598938437148214
48,0.008171584116864831
80,0.025657060446536584
144,0.026964067241988535
272,0.00695935577391992
528,0.004196515508316225
2064,0.012135021235763729
17,1.5090879725633552E-4
19,0.0023605551777346307
21,0.005392426025271351
25,0.0010612080708014063
49,7.120412405508788E-4
81,0.017992122513953122
145,0.03198642371736507
273,0.019371628605985736
529,0.0011302078507215993
2065,0.0075203828985051955
22,0.03273173185327696
26,0.012806997765347387
50,0.011063630263948977
82,0.046036484864648286
274,0.09027645796350679
2066,0.017744487355531004
8210,0.007240028132670816
23,0.024881821913374742
27,0.008246645882339596
51,0.006664391158747757
83,0.024501599162167865
275,0.18578659187387891
2067,0.009953915683462536
28,0.026797384913392116
52,0.02354345163819532
276,0.021959304795494388
532,0.03264571449349519
2068,0.041878446708275445
29,0.013348309875306578
53,0.009431494463423982
277,0.054698587599908935
533,0.0074669567558880105
2069,0.026710643918268825
30,0.06400333910754828
278,0.17223439725170048
2070,0.1238869751106775
8214,0.04434868008363819
31,0.049447111752491696
279,0.39264623664959575
2071,0.06888875699612561
88,0.007458226919130718
152,0.03153651524968265
280,0.021712618557944572
536,0.0394632430612354
2072,0.014737328728918227
89,0.0034390832217259656
153,0.036620867566637044
281,0.04712107694008174
537,0.0075196145016806805
2073,0.007230286541717015
90,0.018453943521645078
282,0.17471362120480802
2074,0.03790144736048998
8218,0.02127034736834195
91,0.008953919065965085
283,0.3646118988711765
2075,0.02189564425258405
284,0.05485506302639115
540,0.11592135188134045
2076,0.07605152181244021
285,0.12432490325345695
541,0.025861119667627393
2077,0.04638827168903567
286,0.3003606298084029
2078,0.19485061084080668
8222,0.10679624552528057
287,0.6703156737212569
2079,0.12046143502858421
544,0.1482051012528876
1056,0.12187931309004017
545,0.07537789079576188
1057,0.058069706046385235
1058,0.07504846786576928
8226,0.09825929952315579
291,0.05637783742278546
1059,0.06965851820713088
164,0.06647877304449208
