id,eigencentrality
0,0.0
8,0.012301948800547139
1,0.0
9,0.01788268825626716
2,0.0
10,0.07129729826035541
3,0.0
11,0.041523842058875084
4,0.0
12,0.11754123441099702
5,0.0
13,0.08261541857134977
6,0.0
14,0.09639224113980574
7,0.0
15,0.062087312597988796
26,0.43599038065773726
27,0.08026532505687432
28,0.28668836199425385
29,0.24255159748954472
30,0.15367909095966512
31,0.15933878071190094
16,0.0
24,0.06075681618062423
17,0.0
25,0.03780947731215844
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
538,0.8050611979101333
2075,0.6051839159276636
2076,0.32585989211573474
2077,0.6199742301848539
2079,0.3016659574478786
32,0.0
40,0.0239100826669521
33,0.0
41,0.002737915733766281
34,0.0
42,0.1317917914667923
35,0.0
43,0.002737915733766281
36,0.0
44,0.15743119796508762
37,0.0
45,0.005475831467532562
38,0.0
46,0.13314907290860462
39,0.0
47,0.008213747201298843
58,0.3971676155151535
60,0.25727462983920213
62,0.20700208184329694
48,0.0
56,0.11178417364148371
49,0.0
57,0.007519932267156705
50,0.0
51,0.0
59,0.012301948800547127
52,0.0
53,0.0
61,0.028744553194436282
54,0.0
55,0.0
63,0.024656351595188027
64,0.0
32832,0.051140329119749625
65,0.0
32833,0.015039864534313436
66,0.007519932267156705
32834,0.05963671039985683
67,0.002737915733766281
579,0.019128066133561723
68,0.004782016533390419
32836,0.06651387695013772
69,0.002737915733766281
32837,0.055778688885323016
70,0.002737915733766281
78,0.04463559464517309
71,0.005475831467532562
79,0.04742596437303306
72,0.012301948800547127
74,0.025402620523423874
73,0.005475831467532562
2121,0.03073619999996673
75,0.010257848000922986
2123,0.12976118746392193
76,0.041897678911406784
77,0.0226647047896576
2125,0.09848710243467051
2127,0.11609657205594089
80,0.002737915733766281
32848,0.017083965333937565
81,0.002737915733766281
593,0.007519932267156705
82,0.002737915733766281
90,0.027446721323047978
83,0.002737915733766281
595,0.019128066133561723
84,0.0
92,0.03631693945568672
85,0.002737915733766281
93,0.026700452394812123
86,0.0
94,0.04282167393026334
87,0.005475831467532562
95,0.028744553194436247
88,0.015092318528407136
89,0.007519932267156705
91,0.012301948800547139
96,0.0
32864,0.061003976159801514
97,0.0
32865,0.010951662935065123
98,0.002737915733766281
32866,0.07713359804841036
99,0.0
611,0.005475831467532562
100,0.01514477252250086
32868,0.10101081145726133
101,0.0
32869,0.01299576373468928
102,0.012301948800547127
110,0.08153337737611144
103,0.0
104,0.02261225079556387
106,0.06075681618062422
105,0.002737915733766281
107,0.002737915733766281
108,0.06299562296533186
109,0.007519932267156705
111,0.010257848000922986
112,0.0
32880,0.013048217728783004
113,0.0
32881,0.005475831467532562
114,0.0
122,0.0438893257169371
115,0.0
627,0.005475831467532562
116,0.005475831467532562
124,0.06690609847395934
117,0.0
125,0.008213747201298843
118,0.005475831467532562
126,0.06192797117865813
119,0.0
120,0.029490822122672126
121,0.0
123,0.002737915733766281
127,0.005475831467532562
128,0.0
136,0.005475831467532562
129,0.0
641,0.005475831467532562
130,0.0
138,0.005475831467532562
131,0.0
643,0.005475831467532562
132,0.0
140,0.013048217728782995
133,0.0
141,0.007519932267156705
134,0.0
142,0.01503986453431341
135,0.0
199,0.012301948800547127
32904,0.012301948800547127
137,0.0
2185,0.01503986453431341
139,0.0
2187,0.047850850442830994
143,0.004782016533390419
144,0.0
152,0.005475831467532562
145,0.0
657,0.010257848000922986
146,0.0
154,0.012301948800547127
147,0.0
659,0.010257848000922986
148,0.0
156,0.012301948800547127
149,0.0
157,0.013048217728782995
150,0.0
158,0.028744553194436268
151,0.0
159,0.01987433506179756
153,0.002737915733766281
2201,0.06445279625605085
155,0.002737915733766281
2203,0.11699677657805328
160,0.0
168,0.005475831467532562
161,0.0
673,0.002737915733766281
162,0.0
170,0.010257848000922986
163,0.0
675,0.002737915733766281
164,0.0
172,0.022664704789657576
165,0.0
173,0.002737915733766281
166,0.0
174,0.015039864534313436
167,0.0
231,0.010257848000922986
32936,0.01987433506179756
169,0.0
2217,0.01777778026807969
171,0.0
2219,0.01503986453431341
2221,0.0239100826669521
175,0.002737915733766281
2223,0.019821881067703846
176,0.0
184,0.005475831467532562
177,0.0
689,0.002737915733766281
178,0.0
186,0.021918435861421698
179,0.0
691,0.002737915733766281
180,0.0
188,0.025455074517517596
181,0.0
189,0.005475831467532562
182,0.002737915733766281
190,0.02949082212267209
183,0.0
191,0.017083965333937565
185,0.002737915733766281
2233,0.025350166529330104
187,0.002737915733766281
2235,0.03576537651253427
2237,0.04817223330126894
2239,0.04259149384554884
192,0.0
704,0.019128066133561706
193,0.002737915733766281
705,0.021918435861421722
194,0.004782016533390419
706,0.13550781327355696
195,0.002737915733766281
707,0.19776919125343126
196,0.012301948800547139
708,0.027446721323047995
197,0.007519932267156705
709,0.06967808353052926
198,0.012301948800547139
710,0.020620603990033442
711,0.06317334905595265
200,0.0
32968,0.05047917873158389
201,0.002737915733766281
32969,0.007519932267156705
202,0.009564033066780837
714,0.06553145362352446
