id,eigencentrality,is_peak,fitness
4,0.010215311742414935,True,32
6,0.03496581456472928,False,94
10,0.07068287117457266,False,87
34,0.06607698273620763,False,112
74,0.12888548454944104,False,102
130,0.2585139794677334,False,65
134,0.023386145873545795,False,97
138,0.07480363382559393,False,90
162,0.0355542395801259,False,115
194,0.1058681534902961,False,80
202,0.05804702773884759,False,105
258,0.25002349129534646,False,74
260,0.0331500156849534,True,44
262,0.03895689308200976,False,106
266,0.027502532211908758,False,99
290,0.024858074965136354,False,124
322,0.03168164192759106,False,89
328,0.010215311742414935,False,52
330,0.05804702773884759,False,114
358,0.010215311742414935,True,0
360,0.010215311742414935,False,102
386,0.22480631945825932,False,77
390,0.024750502822314353,False,109
442,0.010215311742414935,True,0
514,0.8677085481625749,False,97
522,0.24556320806499035,False,122
578,0.4821510471352637,False,112
584,0.23415423996176754,False,75
642,0.9100668671552702,False,100
648,0.010215311742414935,False,63
672,0.010215311742414935,False,88
680,0.010215311742414935,True,113
706,0.39822170407111673,False,115
770,0.7883218006623172,False,109
832,0.010215311742414935,False,62
840,0.010215311742414935,True,87
898,0.7905049200578331,False,112
1026,0.40445565181790766,False,92
1030,0.1486549833772695,False,124
1034,0.33754311834346923,False,117
1090,0.24377700067846167,False,107
1096,0.23415423996176754,False,70
1100,0.132869256440054,False,102
1112,0.010215311742414935,True,0
1154,0.5001988935644625,False,95
1162,0.2654107743384903,False,120
1164,0.06841197471594694,False,90
1218,0.3181956768800109,False,110
1228,0.04930629205157301,False,105
1245,0.010215311742414935,True,0
1282,0.23735101127937133,False,104
1292,0.07508505135272549,False,99
1346,0.08209106310894378,False,119
1376,0.010215311742414935,True,107
1410,0.291499605915865,False,107
1420,0.12211472559394047,False,102
1423,0.010215311742414935,True,0
1472,0.08209106310894378,False,60
1474,0.2330104259492498,False,122
1533,0.010215311742414935,True,0
1538,0.35076886660578876,False,127
1540,0.09989170531124562,False,97
1544,0.17723651995470072,False,90
1600,0.33689705428202427,True,80
1604,0.1862754258892406,False,112
1608,0.7876372821186656,False,105
1666,0.36056147868948335,False,130
1668,0.15434172620379855,False,100
1672,0.5711190520787534,False,93
1728,0.3997232482340493,False,83
1732,0.24231521048106675,False,115
1736,0.6898031696456155,False,108
1776,0.010215311742414935,True,0
1796,0.08207879408547603,False,109
1800,0.37464152596986017,False,102
1813,0.010215311742414935,True,0
1856,0.10274281432025668,False,92
1864,0.3508891217572353,False,117
1924,0.09989170531124562,False,112
1928,0.43585832855324047,False,105
1957,0.010215311742414935,True,0
1984,0.15117647226055722,False,95
2020,0.010215311742414935,True,0
2050,0.6019684602515433,False,82
2058,0.17618983871829913,False,107
2082,0.21121851020807714,False,132
2088,0.024421702002110374,False,95
2114,0.12098292626593121,False,97
2122,0.12033306620536013,False,122
2144,0.010215311742414935,False,85
2148,0.010215311742414935,False,117
2152,0.010215311742414935,False,110
2178,0.3945510389148305,False,85
2182,0.11288003191371686,False,117
2186,0.015416105727993335,False,110
2210,0.11288003191371686,False,135
2242,0.13930394356230597,False,100
2250,0.027502532211908758,False,125
2306,0.3179522731390684,False,94
2310,0.024750502822314353,False,126
2312,0.010215311742414935,False,57
2314,0.15701039137243017,False,119
2316,0.010215311742414935,False,89
2344,0.010215311742414935,True,107
2370,0.20158908716503574,False,109
2434,0.5518733405462665,False,97
2442,0.22042323674451422,False,122
