1666;1666
2369;2369
2788;2276
2089;2057
80;592
1376;1376
1240;216
2528;2528
1666;1154
1376;1120
672;672
2528;2272
80;80
3081;3080
3667;3667
3539;3539
3750;3750
1049;1049
3001;3001
489;489
2039;2039
3481;3481
2788;2788
3871;3871
1626;1626
3544;3544
368;368
2166;2166
743;743
2861;2861
2089;2089
3042;3042
2332;2332
943;943
1240;1240
691;691
2087;2087
893;893
818;818
2608;2608
3080;3112
1154;1218
672;928
2057;2049
1120;1056
1376;352
2276;2244
80;64
2272;2276
1120;1376
3080;3084
3544;3528
2049;2177
592;528
2089;2088
216;208
64;576
2244;2240
3080;3082
2088;2600
1376;3424
2049;2057
2272;2280
672;2720
352;1376
2276;2212
2276;228
1056;1120
928;672
2240;2272
80;336
3528;1480
2049;2053
2369;2497
2272;3296
528;2576
1376;1504
3112;1064
2057;9
2272;2528
1120;1248
228;100
2280;232
2720;3744
1218;3266
2049;3073
2057;2185
2177;2185
1120;1128
3084;3340
3082;1034
2212;2468
336;2384
232;488
3296;3232
1056;3104
3744;3744
