id,eigencentrality,fitness
3771,0.9882252794456098,360.0
3955,0.8567102385278931,359.0
3643,0.33626922501651596,357.0
3951,0.8825413809267234,356.0
3135,0.4529071195683145,354.0
3579,0.9136103065314681,352.0
3871,0.6370746622887069,351.0
3827,0.48058912972852846,350.0
1851,0.5079691403234724,349.0
2679,0.7502610053260059,349.0
2999,1.0,349.0
3451,0.27409446897452755,349.0
1719,0.8440016015998005,347.0
3319,0.5499920619611282,347.0
3699,0.1770714822340238,347.0
3823,0.5040256731627537,347.0
4019,0.3467598859316968,347.0
2871,0.28976359106192073,346.0
2811,0.5531925910333882,345.0
3837,0.5000341339707159,345.0
1591,0.298415020038716,344.0
3191,0.11080712342137536,344.0
3511,0.3604498912291688,344.0
3695,0.22210973271260098,344.0
3891,0.10648140893297774,344.0
4015,0.3624090756525506,344.0
4055,0.6800716868734141,344.0
4094,0.6599968737740879,344.0
2035,0.37413989652664065,342.0
2303,0.45305811935094986,342.0
2683,0.1813971967224214,342.0
3003,0.46689912443105663,342.0
3709,0.129645530249048,342.0
3743,0.3527106095471152,342.0
4029,0.32926151695591227,342.0
3383,0.10648140893297774,341.0
3887,0.13572968342644687,341.0
3927,0.16479344794217785,341.0
3966,0.17644170602153775,341.0
1723,0.1813971967224214,340.0
3323,0.10648140893297774,340.0
575,0.40151990712158486,339.0
1527,0.36981418203824296,339.0
1907,0.1813971967224214,339.0
2031,0.28675154384473134,339.0
2175,0.11080712342137536,339.0
2495,0.3467598859316968,339.0
2875,0.10648140893297774,339.0
3039,0.5826506927897083,339.0
3615,0.12277052630452236,339.0
3901,0.07491266372657306,339.0
1019,0.36981418203824296,337.0
1215,0.254000658027281,337.0
1595,0.11080712342137536,337.0
1759,0.5224610515835486,337.0
2743,0.1813971967224214,337.0
3195,0.10648140893297774,337.0
3515,0.10648140893297774,337.0
4059,0.36606456315369595,337.0
1399,0.11080712342137536,336.0
1903,0.11631310212628793,336.0
2367,0.10648140893297774,336.0
2911,0.15192654580912246,336.0
3763,0.10648140893297774,335.0
891,0.11080712342137536,334.0
1087,0.06878420178371997,334.0
1631,0.15625226029752018,334.0
1917,0.17002962532808874,334.0
1951,0.3256666506430621,334.0
2615,0.1770714822340238,334.0
3387,0.060132772806924584,334.0
3551,0.36606456315369595,334.0
3931,0.08928879231152477,334.0
4071,0.1606615817299529,334.0
759,0.3741398965266406,332.0
1531,0.060132772806924584,332.0
3059,0.22662064743233717,332.0
3255,0.060132772806924584,332.0
3635,0.10648140893297774,332.0
3759,0.0947025160275685,332.0
3799,0.060132772806924584,332.0
3838,0.07852232754715875,332.0
4085,0.183715877836499,332.0
383,0.15706671541710293,331.0
