id,eigencentrality,is_peak,fitness
0,0.0,False,0
1,0.004325714488397689,False,75
2,0.0,False,62
3,0.013691881692002634,False,137
4,0.0,False,32
5,0.004325714488397689,False,107
6,0.0,False,94
7,0.013691881692002634,False,169
8,0.0,False,25
9,0.004325714488397689,False,100
10,0.0,False,87
11,0.013691881692002634,False,162
12,0.0,False,57
13,0.004325714488397689,False,132
14,0.0,False,119
15,0.013691881692002634,False,194
16,0.0,False,60
17,0.004325714488397689,False,135
18,0.0,False,122
19,0.03097675330232447,False,197
20,0.0,False,92
21,0.004325714488397689,False,167
22,0.0,False,154
23,0.03097675330232447,False,229
24,0.0,False,85
25,0.004325714488397689,False,160
26,0.0,False,147
27,0.03097675330232447,False,222
28,0.0,False,117
29,0.004325714488397689,False,192
30,0.0,False,179
31,0.03097675330232447,False,254
32,0.0,False,50
33,0.004325714488397689,False,125
34,0.0,False,112
35,0.013691881692002634,False,187
36,0.0,False,82
37,0.004325714488397689,False,157
38,0.0,False,144
39,0.013691881692002634,False,219
40,0.0,False,75
41,0.004325714488397689,False,150
42,0.0,False,137
43,0.013691881692002634,False,212
44,0.0,False,107
45,0.004325714488397689,False,182
46,0.0,False,169
47,0.013691881692002634,False,244
48,0.0,False,110
49,0.004325714488397689,False,185
50,0.0,False,172
51,0.060132772806924584,False,247
52,0.0,False,142
53,0.004325714488397689,False,217
54,0.0,False,204
55,0.060132772806924584,False,279
56,0.0,False,135
57,0.004325714488397689,False,210
58,0.0,False,197
59,0.060132772806924584,False,272
60,0.0,False,167
61,0.004325714488397689,False,242
62,0.0,False,229
63,0.060132772806924584,False,304
64,0.0,False,15
65,0.004325714488397689,False,90
66,0.0,False,77
67,0.013691881692002634,False,152
68,0.0,False,47
69,0.004325714488397689,False,122
70,0.0,False,109
71,0.013691881692002634,False,184
72,0.0,False,40
73,0.004325714488397689,False,115
74,0.0,False,102
75,0.013691881692002634,False,177
76,0.0,False,72
77,0.004325714488397689,False,147
78,0.0,False,134
79,0.013691881692002634,False,209
80,0.0,False,75
81,0.004325714488397689,False,150
82,0.0,False,137
83,0.03097675330232447,False,212
84,0.0,False,107
85,0.004325714488397689,False,182
86,0.0,False,169
87,0.03097675330232447,False,244
88,0.0,False,100
89,0.004325714488397689,False,175
90,0.0,False,162
91,0.03097675330232447,False,237
92,0.0,False,132
93,0.004325714488397689,False,207
94,0.0,False,194
95,0.03097675330232447,False,269
96,0.0,False,65
97,0.004325714488397689,False,140
98,0.0,False,127
99,0.013691881692002634,False,202
100,0.0,False,97
101,0.004325714488397689,False,172
102,0.0,False,159
103,0.013691881692002634,False,234
104,0.0,False,90
105,0.004325714488397689,False,165
106,0.0,False,152
107,0.013691881692002634,False,227
108,0.0,False,122
109,0.004325714488397689,False,197
110,0.0,False,184
111,0.013691881692002634,False,259
112,0.0,False,125
113,0.004325714488397689,False,200
114,0.0,False,187
115,0.060132772806924584,False,262
116,0.0,False,157
117,0.004325714488397689,False,232
118,0.0,False,219
119,0.060132772806924584,False,294
120,0.0,False,150
121,0.004325714488397689,False,225
122,0.0,False,212
123,0.060132772806924584,False,287
124,0.0,False,182
125,0.004325714488397689,False,257
126,0.0,False,244
127,0.060132772806924584,False,319
128,0.0,False,3
129,0.004325714488397689,False,78
130,0.0,False,65
131,0.013691881692002634,False,140
132,0.0,False,35
133,0.004325714488397689,False,110
134,0.0,False,97
135,0.013691881692002634,False,172
136,0.0,False,28
137,0.004325714488397689,False,103
138,0.0,False,90
139,0.013691881692002634,False,165
140,0.0,False,60
141,0.004325714488397689,False,135
142,0.0,False,122
143,0.013691881692002634,False,197
144,0.0,False,63
145,0.004325714488397689,False,138
146,0.0,False,125
147,0.03097675330232447,False,200
148,0.0,False,95
149,0.004325714488397689,False,170
150,0.0,False,157
151,0.03097675330232447,False,232
152,0.0,False,88
153,0.004325714488397689,False,163
154,0.0,False,150
155,0.03097675330232447,False,225
156,0.0,False,120
157,0.004325714488397689,False,195
158,0.0,False,182
159,0.03097675330232447,False,257
160,0.0,False,53
161,0.004325714488397689,False,128
162,0.0,False,115
163,0.013691881692002634,False,190
164,0.0,False,85
165,0.004325714488397689,False,160
166,0.0,False,147
167,0.013691881692002634,False,222
168,0.0,False,78
169,0.004325714488397689,False,153
170,0.0,False,140
171,0.013691881692002634,False,215
172,0.0,False,110
173,0.004325714488397689,False,185
174,0.0,False,172
175,0.013691881692002634,False,247
176,0.0,False,113
177,0.004325714488397689,False,188
178,0.0,False,175
179,0.060132772806924584,False,250
180,0.0,False,145
181,0.004325714488397689,False,220
182,0.0,False,207
183,0.060132772806924584,False,282
184,0.0,False,138
185,0.004325714488397689,False,213
186,0.0,False,200
187,0.060132772806924584,False,275
188,0.0,False,170
189,0.004325714488397689,False,245
190,0.0,False,232
191,0.060132772806924584,False,307
192,0.0,False,18
193,0.004325714488397689,False,93
194,0.0,False,80
195,0.013691881692002634,False,155
196,0.0,False,50
197,0.004325714488397689,False,125
198,0.0,False,112
199,0.013691881692002634,False,187
200,0.0,False,43
201,0.004325714488397689,False,118
202,0.0,False,105
203,0.013691881692002634,False,180
204,0.0,False,75
205,0.004325714488397689,False,150
206,0.0,False,137
207,0.013691881692002634,False,212
208,0.0,False,78
209,0.004325714488397689,False,153
210,0.0,False,140
211,0.03097675330232447,False,215
212,0.0,False,110
213,0.004325714488397689,False,185
214,0.0,False,172
215,0.03097675330232447,False,247
216,0.0,False,103
217,0.004325714488397689,False,178
218,0.0,False,165
219,0.03097675330232447,False,240
220,0.0,False,135
221,0.004325714488397689,False,210
222,0.0,False,197
223,0.03097675330232447,False,272
224,0.0,False,68
225,0.004325714488397689,False,143
226,0.0,False,130
227,0.013691881692002634,False,205
228,0.0,False,100
229,0.004325714488397689,False,175
230,0.0,False,162
231,0.013691881692002634,False,237
232,0.0,False,93
233,0.004325714488397689,False,168
234,0.0,False,155
235,0.013691881692002634,False,230
236,0.0,False,125
237,0.004325714488397689,False,200
238,0.0,False,187
239,0.013691881692002634,False,262
240,0.0,False,128
241,0.004325714488397689,False,203
242,0.0,False,190
243,0.060132772806924584,False,265
244,0.0,False,160
245,0.004325714488397689,False,235
246,0.0,False,222
247,0.060132772806924584,False,297
248,0.0,False,153
249,0.004325714488397689,False,228
