id,eigencentrality,is_peak,fitness
9,0.08992322327975952,False,100
64,0.03969655021529336,False,15
80,0.03969655021529336,False,75
100,0.0901612209243252,False,97
208,0.03969655021529336,False,78
216,0.03969655021529336,True,103
228,0.1364989886041401,False,100
232,0.10154902746015627,False,93
336,0.03969655021529336,False,87
352,0.4746589071309504,False,77
368,0.03969655021529336,False,0
488,0.06576444536661069,True,105
489,0.03969655021529336,False,0
528,0.03969655021529336,False,95
576,0.03969655021529336,False,50
592,0.03969655021529336,True,110
672,0.2575405318704621,False,88
691,0.03969655021529336,True,0
743,0.03969655021529336,True,0
818,0.03969655021529336,True,0
893,0.03969655021529336,True,0
928,0.15889854981750912,False,100
943,0.03969655021529336,True,0
1034,0.02649171699950322,False,117
1049,0.03969655021529336,False,0
1056,0.3007036467567465,False,80
1064,0.02649171699950322,False,105
1120,0.623430246475805,False,95
1128,0.3007036467567465,True,120
1154,0.03969655021529336,False,95
1218,0.03969655021529336,False,110
1240,0.03969655021529336,False,0
1248,0.3007036467567465,False,98
1376,1.0,False,107
1480,0.03969655021529336,False,85
1504,0.4746589071309504,False,110
1626,0.03969655021529336,True,0
1666,0.03969655021529336,True,130
1666,0.03969655021529336,True,130
2039,0.03969655021529336,True,0
2049,0.08992322327975952,False,95
2053,0.07029924846403368,True,127
2057,0.10999579867932707,False,120
2087,0.03969655021529336,True,0
2088,0.03969655021529336,False,95
2089,0.03969655021529336,False,0
2166,0.03969655021529336,True,0
2177,0.07029924846403368,False,98
2185,0.14489648541553515,True,123
2212,0.1364989886041401,False,105
2240,0.0901612209243252,False,38
2244,0.1364989886041401,False,70
2272,0.2840395057003231,False,88
2276,0.2080906618723796,True,120
2280,0.16839411165708634,True,113
2332,0.03969655021529336,False,0
2369,0.03969655021529336,False,122
2384,0.03969655021529336,False,107
2468,0.0901612209243252,True,117
2497,0.03969655021529336,True,125
2528,0.39011850846050555,False,100
2576,0.03969655021529336,False,115
2600,0.03969655021529336,True,130
2608,0.03969655021529336,False,0
2720,0.15889854981750912,False,108
2788,0.03969655021529336,False,0
2861,0.03969655021529336,True,0
3001,0.03969655021529336,True,0
3042,0.03969655021529336,True,0
3073,0.07029924846403368,False,125
3080,0.004746589071309504,False,75
3081,0.0,False,0
3082,0.015299774657578803,True,137
3084,0.015299774657578803,False,107
3104,0.1487713393448548,False,100
3112,0.015299774657578803,False,125
3232,0.10154902746015627,False,103
3266,0.03969655021529336,True,130
3296,0.16839411165708634,False,118
3340,0.02649171699950322,False,119
3424,0.4746589071309504,False,127
3481,0.03969655021529336,True,0
3528,0.03969655021529336,True,105
3539,0.03969655021529336,True,0
3544,0.03969655021529336,False,0
3667,0.03969655021529336,True,0
3744,0.25754053187046216,True,138
3750,0.03969655021529336,True,0
3871,0.03969655021529336,True,0
1,0.09999397929518011,False,75
6,0.06275191823061183,False,94
9,0.16228646453675327,False,100
33,0.062292485241573235,True,125
65,0.062292485241573235,False,90
70,0.0477261129848148,False,109
73,0.09999397929518011,True,115
134,0.0477261129848148,False,97
152,0.03206281914464645,False,88
198,0.07459857993621123,True,112
224,0.140862267506465,False,68
265,0.09999397929518011,False,112
280,0.07223543442405042,False,97
335,0.028571757659977742,True,0
336,0.08158673220769196,False,87
357,0.028571757659977742,False,0
448,0.140862267506465,False,30
456,0.07767474100728297,False,55
464,0.1313873802808437,False,90
480,0.25767207767291966,False,80
488,0.140862267506465,True,105
516,0.09999397929518011,False,67
524,0.5057267773850848,False,92
557,0.028571757659977742,True,0
564,0.028571757659977742,False,0
652,0.5010188206745649,False,95
836,0.5528422230234701,False,94
864,0.11680981016645473,False,112
881,0.028571757659977742,True,0
960,0.07767474100728297,False,65
964,0.6152025478893028,False,97
985,0.028571757659977742,True,0
992,0.2084548121685681,True,115
1120,0.17004566479016803,False,95
1168,0.12755130000165,False,93
1242,0.028571757659977742,True,0
1248,0.20075180524237277,False,98
1277,0.028571757659977742,True,0
1281,0.028571757659977742,False,117
1296,0.4750318137060012,False,102
1341,0.028571757659977742,True,0
1376,0.12307706423508971,False,107
1408,0.028571757659977742,False,45
1409,0.028571757659977742,True,120
1411,0.028571757659977742,False,0
1424,0.24788948542917666,False,105
1440,0.12307706423508971,False,95
1504,0.25068934000170084,False,110
1531,0.028571757659977742,True,0
1540,0.14252844659433975,False,97
1550,0.028571757659977742,True,0
1603,0.028571757659977742,True,0
1686,0.028571757659977742,True,0
1796,0.2615327869454971,False,109
1818,0.028571757659977742,True,0
1984,0.0470733895033037,False,95
2052,0.09999397929518011,False,52
2053,0.062292485241573235,True,127
2054,0.08085082182797357,False,114
2072,0.07223543442405042,False,105
2182,0.06275191823061183,True,117
2200,0.04186019411137458,True,108
2272,0.3481922281416038,False,88
2280,0.17956513516535,True,113
2308,0.062292485241573235,False,64
2310,0.04210651221652794,True,126
2316,0.04210651221652794,False,89
2320,0.3474805137043511,False,92
2328,0.1535451836475173,True,117
2336,0.028571757659977742,False,82
2344,0.028571757659977742,False,107
2345,0.028571757659977742,False,0
2366,0.028571757659977742,True,0
2400,0.12307706423508971,False,97
2408,0.028571757659977742,True,122
2497,0.028571757659977742,True,125
2528,0.48381201189303624,False,100
2529,0.028571757659977742,False,0
2564,0.16228646453675327,False,87
2572,0.6010127999697447,False,112
2579,0.028571757659977742,True,0
2628,0.29213198326394346,False,102
2688,0.32124104549907206,False,58
2692,0.7173505771560706,False,90
2700,0.60304816773094,True,115
