id,eigencentrality,is_peak,fitness
4,0.057277489822087295,False,32
16,0.05328225919498955,False,60
20,0.04660098244179242,False,92
24,0.05466038116635285,False,85
36,0.10202844125491498,False,82
40,0.10672043558987941,False,75
44,0.057277489822087295,False,107
80,0.029938321866627062,False,75
100,0.015614432429829121,False,97
104,0.20737876190021448,False,90
108,0.015614432429829121,True,0
130,0.015614432429829121,False,65
148,0.015614432429829121,False,95
162,0.015614432429829121,False,115
163,0.015614432429829121,True,0
164,0.667935541219411,False,85
168,0.06893409789546387,False,78
228,0.18838303962263395,False,100
230,0.015614432429829121,True,0
232,0.10672043558987941,False,93
272,0.27863159798979287,False,72
276,0.10385658287459484,False,104
280,0.17076451814838492,False,97
292,0.5811579671971786,False,94
295,0.015614432429829121,True,0
296,0.05331966546563472,False,87
336,0.10385658287459484,False,87
360,0.13533910891698114,False,102
408,0.07278569460715648,False,100
420,0.7255211569845134,False,97
424,0.04082714952234904,False,90
501,0.015614432429829121,True,0
516,0.15254209125677642,False,67
528,0.016926948970226244,False,95
534,0.015614432429829121,True,0
544,0.015614432429829121,False,85
548,0.15930593107700236,True,117
548,0.15930593107700236,True,117
552,0.015614432429829121,False,110
592,0.020343378553828517,False,110
660,0.015614432429829121,True,0
680,0.015614432429829121,True,113
757,0.015614432429829121,True,0
836,0.10091130198468201,False,94
886,0.015614432429829121,True,0
899,0.015614432429829121,True,0
900,0.028140970819088822,False,82
928,0.07697784008211808,False,100
964,0.04541176934186241,False,97
1048,0.02674989356294441,False,115
1060,0.2604755274492555,False,112
1104,0.04575594825008064,False,105
1120,0.09811017282430455,False,95
1128,0.15976640666929018,False,120
1131,0.015614432429829121,True,0
1152,0.015614432429829121,False,33
1153,0.015614432429829121,False,108
1154,0.015614432429829121,True,95
1188,0.22844174471630865,False,115
1218,0.015614432429829121,False,110
1248,0.059055964062464196,False,98
1296,0.12038415693724447,False,102
1322,0.015614432429829121,True,0
1368,0.015614432429829121,True,0
1370,0.015614432429829121,True,0
