id,eigencentrality,is_peak,fitness
1,0.2759533006128683,False,75
2,0.008367304892675582,False,62
5,0.1484681317603356,False,107
9,0.2729804267520574,False,100
10,0.051339679442886386,False,87
12,0.04972284683592933,False,57
34,0.007256613930751119,False,112
65,0.0754038059390161,False,90
66,0.013209412022582863,False,77
73,0.07563061881070228,False,115
74,0.03132965640226616,False,102
104,0.0070041527736824346,False,90
129,0.481320116712034,False,78
133,0.16544076271853903,False,110
137,0.2180577807433246,False,103
148,0.0070041527736824346,False,95
149,0.0070041527736824346,True,0
164,0.007778780216116303,False,85
193,0.37027399054611126,False,93
202,0.06114537252506824,False,105
232,0.0070041527736824346,False,93
257,0.6738400075501133,False,87
265,0.3277893069347096,False,112
266,0.06825606777927558,False,99
321,0.3301799582913887,False,102
322,0.07965447031495507,False,89
328,0.0070041527736824346,False,52
330,0.03713981922935986,False,114
332,0.0070041527736824346,False,84
334,0.0070041527736824346,True,0
336,0.014853588697506056,False,87
344,0.0070041527736824346,True,0
360,0.0070041527736824346,False,102
385,0.667425165102331,False,90
386,0.10416935166431147,False,77
388,0.0070041527736824346,False,47
393,0.31340452941666025,False,115
394,0.03131288986207363,False,102
417,0.0070041527736824346,True,0
449,0.3045384761302269,False,105
450,0.08282318553076447,False,92
513,0.24171140468129457,False,110
514,0.06588220218803773,False,97
524,0.12788855664044727,True,92
544,0.009082301259259072,False,85
576,0.020041018900931247,False,50
578,0.043405852516312876,False,112
580,0.019162475759998784,False,82
586,0.0070041527736824346,True,0
588,0.04972284683592933,False,107
640,0.07682556150529081,False,38
641,0.2881831490479513,False,113
642,0.047384835367704575,False,100
652,0.06717282826177497,False,95
706,0.039578825922050746,False,115
708,0.05068512014560109,False,85
768,0.036785160810601326,False,47
769,0.23501508895201456,False,122
770,0.024245567023629885,False,109
772,0.08087373971130081,False,79
776,0.05311023681073903,False,72
780,0.06717282826177497,False,104
817,0.0070041527736824346,True,0
836,0.05340303384160046,False,94
896,0.014529250158729655,False,50
900,0.0070041527736824346,True,82
908,0.03461249889705987,False,107
964,0.0731774999123169,False,97
1025,0.5217125557193213,False,105
1026,0.3965886201561266,False,92
1029,0.0070041527736824346,True,0
1030,0.10324296471181754,False,124
1032,0.06693831547140026,False,55
1034,0.24295502881176492,False,117
1064,0.009252464217909978,False,105
1089,0.18825634534364594,False,120
1090,0.41668526161535513,False,107
1093,0.0070041527736824346,True,0
1104,0.018410486042068578,False,105
1128,0.0070041527736824346,False,120
1153,0.568287520968197,False,108
1154,0.533415864131017,False,95
1156,0.015229405459915845,False,65
1160,0.056858968890898476,False,58
1162,0.20734009758719088,False,120
1188,0.009885210453503263,False,115
1192,0.01830982611758417,False,108
1216,0.053611157507996714,False,48
1217,0.19733645513988898,False,123
1218,0.4663692315207649,False,110
1220,0.009885210453503263,False,80
1232,0.010393524737946254,False,108
1281,0.544688721633351,False,117
1282,0.37906430101943145,False,104
1320,0.0073887392806743345,False,117
1346,0.293953873335194,False,119
1408,0.11401587090651694,False,45
1409,0.4509544113285008,False,120
1410,0.3880200292940013,False,107
1416,0.035503895971985264,False,70
1474,0.3068036539415399,False,122
1538,0.1632488634682741,False,127
1540,0.07448491451738552,False,97
1544,0.1066711881993855,False,90
1568,0.007611200817750013,False,115
1585,0.0070041527736824346,True,0
1600,0.08669831512231903,False,80
1604,0.03770167532964537,False,112
1608,0.09368233770397685,False,105
1666,0.20628398430382852,False,130
1668,0.03383917385177954,False,100
1672,0.07015501361181307,False,93
1692,0.0070041527736824346,True,0
1732,0.01781940523435926,False,115
1736,0.16300813477630638,False,108
1796,0.07893692510247918,False,109
1800,0.02309923472599666,False,102
1856,0.06334428976631268,False,92
1864,0.04095926620284931,False,117
1928,0.10632152052930012,True,105
1984,0.06945446791304478,False,95
2026,0.0070041527736824346,True,0
2049,1.0,False,95
2050,0.1854579323516972,False,82
2053,0.2855662476020238,False,127
2057,0.41381388443751177,False,120
2058,0.16285654603395974,False,107
2082,0.04817249753591869,False,132
2088,0.007060489289093482,False,95
2113,0.494439487070168,False,110
2114,0.14325198457474855,False,97
2120,0.03132965640226616,False,60
2122,0.09349105713506614,False,122
2128,0.018410486042068578,False,95
2177,0.8713767903813701,False,98
2178,0.2324182033102387,False,85
2185,0.3750761949096255,False,123
2186,0.14379794183002825,False,110
2240,0.11546696186517307,False,38
2241,0.4690290545797595,False,113
2242,0.3004114003207481,False,100
2250,0.1878846366159465,False,125
2305,0.8508718633598735,False,107
2306,0.09199751432834735,False,94
2312,0.06825606777927558,False,57
2314,0.1999850833726313,True,119
2314,0.1999850833726313,True,119
2320,0.015622382479984655,False,92
