id,eigencentrality,is_peak,fitness
1,0.09999397929518011,False,75
6,0.06275191823061183,False,94
9,0.16228646453675327,True,100
33,0.062292485241573235,False,125
65,0.062292485241573235,False,90
70,0.0477261129848148,False,109
73,0.09999397929518011,False,115
134,0.0477261129848148,False,97
152,0.03206281914464645,False,88
198,0.07459857993621123,False,112
224,0.140862267506465,False,68
265,0.09999397929518011,False,112
280,0.07223543442405042,False,97
335,0.028571757659977742,True,0
336,0.08158673220769196,False,87
357,0.028571757659977742,True,0
448,0.140862267506465,False,30
456,0.07767474100728297,False,55
464,0.1313873802808437,False,90
480,0.25767207767291966,True,80
488,0.140862267506465,False,105
516,0.09999397929518011,False,67
524,0.5057267773850848,False,92
557,0.028571757659977742,True,0
564,0.028571757659977742,True,0
652,0.5010188206745649,False,95
836,0.5528422230234701,False,94
864,0.11680981016645473,False,112
881,0.028571757659977742,True,0
960,0.07767474100728297,False,65
964,0.6152025478893028,False,97
985,0.028571757659977742,True,0
992,0.2084548121685681,False,115
1120,0.17004566479016803,False,95
1168,0.12755130000165,False,93
1242,0.028571757659977742,True,0
1248,0.20075180524237277,False,98
1277,0.028571757659977742,True,0
1281,0.028571757659977742,False,117
1296,0.4750318137060012,False,102
1341,0.028571757659977742,True,0
1376,0.12307706423508971,False,107
1408,0.028571757659977742,False,45
1409,0.028571757659977742,False,120
1411,0.028571757659977742,True,0
1424,0.24788948542917666,False,105
1440,0.12307706423508971,False,95
1504,0.25068934000170084,False,110
1531,0.028571757659977742,True,0
1540,0.14252844659433975,False,97
1550,0.028571757659977742,True,0
1603,0.028571757659977742,True,0
1686,0.028571757659977742,True,0
1796,0.2615327869454971,False,109
1818,0.028571757659977742,True,0
1984,0.0470733895033037,False,95
2052,0.09999397929518011,False,52
2053,0.062292485241573235,False,127
2054,0.08085082182797357,False,114
2072,0.07223543442405042,False,105
2182,0.06275191823061183,False,117
2200,0.04186019411137458,False,108
2272,0.3481922281416038,False,88
2280,0.17956513516535,False,113
2308,0.062292485241573235,False,64
2310,0.04210651221652794,False,126
2316,0.04210651221652794,False,89
2320,0.3474805137043511,False,92
2328,0.1535451836475173,False,117
2336,0.028571757659977742,False,82
2344,0.028571757659977742,False,107
2345,0.028571757659977742,True,0
2366,0.028571757659977742,True,0
2400,0.12307706423508971,False,97
2408,0.028571757659977742,False,122
2497,0.028571757659977742,False,125
2528,0.48381201189303624,False,100
2529,0.028571757659977742,True,0
2564,0.16228646453675327,True,87
2572,0.6010127999697447,False,112
2579,0.028571757659977742,True,0
2628,0.29213198326394346,False,102
2688,0.32124104549907206,False,58
2692,0.7173505771560706,False,90
2700,0.60304816773094,False,115
2756,0.12714238981894577,False,105
2820,1.0,False,99
2859,0.028571757659977742,True,0
2884,0.6773454550066828,False,114
2893,0.028571757659977742,True,0
2948,0.818860725466826,False,102
2986,0.028571757659977742,True,0
3008,0.28914704790650425,True,85
3012,0.8991834735188493,False,117
3036,0.028571757659977742,True,0
3073,0.028571757659977742,False,125
3076,0.14252844659433975,False,82
3168,0.12307706423508971,False,115
3170,0.028571757659977742,True,0
3201,0.028571757659977742,False,128
3216,0.28023973635459726,False,113
3232,0.17405258401087628,False,103
3296,0.25068934000170084,False,118
3329,0.028571757659977742,False,137
3332,0.2615327869454971,False,94
3344,0.781265433706466,True,122
3344,0.781265433706466,True,122
3360,0.15164882189506743,False,112
3424,0.25068934000170084,False,127
3464,0.06368864672489276,False,90
3472,0.6055417456646268,False,125
3482,0.028571757659977742,True,0
3488,0.33854472622365034,False,115
3520,0.25068934000170084,False,80
3528,0.12307706423508971,False,105
3552,0.50201015298061,False,130
3588,0.2901045446054747,False,117
3590,0.028571757659977742,True,0
3735,0.028571757659977742,True,0
3744,0.20227920029041868,True,138
3840,0.2615327869454971,False,97
3844,0.5830302628864428,False,129
3873,0.028571757659977742,True,0
3882,0.028571757659977742,True,0
3968,0.13922882981771262,False,100
3977,0.028571757659977742,True,0
4032,0.2729952823238813,False,115
