3460
2178
24
130
2040
1872
1555
3691
165
2669
3999
1534
2386
697
687
1509
2406
1819
3492
2882
4068
1381
3479
3394
3226
113
2938
3790
1110
1851
395
1503
1938
3460
2178
24
130
2040
1872
1555
3691
165
2669
3999
1534
2386
697
687
1509
2406
1819
3492
2882
4068
1381
3479
3460
2178
24
130
2040
1872
1555
3691
165
2669
3999
1534
2386
3460
2178
24
130
