0,0.0
1,0.0
2,0.0
3,0.0
4,0.003641666865443877
5,0.003641666865443877
6,0.010871832804239341
7,0.010871832804239341
8,0.0
9,0.0
10,0.0
11,0.0
12,0.003641666865443877
13,0.003641666865443877
14,0.023422740509137528
15,0.023422740509137528
16,0.0
17,0.0
18,0.0
19,0.0
20,0.003641666865443877
21,0.003641666865443877
22,0.010871832804239341
23,0.010871832804239341
24,0.0
25,0.0
26,0.0
27,0.0
28,0.003641666865443877
29,0.003641666865443877
30,0.023422740509137528
31,0.023422740509137528
32,0.0
33,0.0
34,0.0
35,0.0
36,0.003641666865443877
37,0.003641666865443877
38,0.010871832804239341
39,0.010871832804239341
40,0.0
41,0.0
42,0.0
43,0.0
44,0.003641666865443877
45,0.003641666865443877
46,0.023422740509137528
47,0.023422740509137528
48,0.0
49,0.0
50,0.0
51,0.0
52,0.003641666865443877
53,0.003641666865443877
54,0.010871832804239341
55,0.010871832804239341
56,0.0
57,0.0
58,0.0
59,0.0
60,0.003641666865443877
61,0.003641666865443877
62,0.023422740509137528
63,0.023422740509137528
64,0.0
65,0.0
66,0.0
67,0.0
68,0.003641666865443877
69,0.003641666865443877
70,0.010871832804239341
71,0.010871832804239341
72,0.0
73,0.0
74,0.0
75,0.0
76,0.003641666865443877
77,0.003641666865443877
78,0.04357295321007993
79,0.04357295321007993
80,0.0
81,0.0
82,0.0
83,0.0
84,0.003641666865443877
85,0.003641666865443877
86,0.010871832804239341
87,0.010871832804239341
88,0.0
89,0.0
90,0.0
91,0.0
92,0.003641666865443877
93,0.003641666865443877
94,0.04357295321007993
95,0.04357295321007993
96,0.0
97,0.0
98,0.0
99,0.0
100,0.003641666865443877
101,0.003641666865443877
102,0.010871832804239341
103,0.010871832804239341
104,0.0
105,0.0
106,0.0
107,0.0
108,0.003641666865443877
109,0.003641666865443877
110,0.04357295321007993
111,0.04357295321007993
112,0.0
113,0.0
114,0.0
115,0.0
116,0.003641666865443877
117,0.003641666865443877
118,0.010871832804239341
119,0.010871832804239341
120,0.0
121,0.0
122,0.0
123,0.0
124,0.003641666865443877
125,0.003641666865443877
126,0.04357295321007993
127,0.04357295321007993
128,0.0
129,0.0
130,0.0
131,0.0
132,0.003641666865443877
133,0.003641666865443877
134,0.010871832804239341
135,0.010871832804239341
136,0.0
137,0.0
138,0.0
139,0.0
140,0.003641666865443877
141,0.003641666865443877
142,0.023422740509137528
143,0.023422740509137528
144,0.0
145,0.0
146,0.0
147,0.0
148,0.003641666865443877
149,0.003641666865443877
150,0.010871832804239341
151,0.010871832804239341
152,0.0
153,0.0
154,0.0
155,0.0
156,0.003641666865443877
157,0.003641666865443877
158,0.023422740509137528
159,0.023422740509137528
160,0.0
161,0.0
162,0.0
163,0.0
164,0.003641666865443877
165,0.003641666865443877
166,0.010871832804239341
167,0.010871832804239341
168,0.0
169,0.0
170,0.0
171,0.0
172,0.003641666865443877
173,0.003641666865443877
174,0.023422740509137528
175,0.023422740509137528
176,0.0
177,0.0
178,0.0
179,0.0
180,0.003641666865443877
181,0.003641666865443877
182,0.010871832804239341
183,0.010871832804239341
184,0.0
185,0.0
186,0.0
187,0.0
188,0.003641666865443877
189,0.003641666865443877
190,0.023422740509137528
191,0.023422740509137528
192,0.0
193,0.0
194,0.0
195,0.0
196,0.003641666865443877
197,0.003641666865443877
198,0.010871832804239341
199,0.010871832804239341
200,0.0
201,0.0
202,0.0
203,0.0
204,0.003641666865443877
205,0.003641666865443877
206,0.07427402916423156
207,0.1193002348334394
208,0.0
209,0.0
210,0.0
211,0.0
212,0.003641666865443877
213,0.003641666865443877
214,0.010871832804239341
215,0.010871832804239341
216,0.0
217,0.0
218,0.0
219,0.0
220,0.003641666865443877
221,0.003641666865443877
222,0.07427402916423156
223,0.1193002348334394
224,0.0
225,0.0
226,0.0
227,0.0
228,0.003641666865443877
229,0.003641666865443877
230,0.010871832804239341
231,0.010871832804239341
232,0.0
233,0.0
234,0.0
235,0.0
236,0.003641666865443877
237,0.003641666865443877
238,0.07427402916423156
239,0.1193002348334394
240,0.0
241,0.0
242,0.0
243,0.0
244,0.003641666865443877
245,0.003641666865443877
246,0.010871832804239341
247,0.010871832804239341
248,0.0
249,0.0
250,0.0
251,0.0
252,0.003641666865443877
253,0.003641666865443877
254,0.07427402916423156
255,0.12294190169888326
256,0.0
257,0.0
258,0.0
259,0.0
260,0.003641666865443877
261,0.003641666865443877
262,0.010871832804239341
263,0.010871832804239341
264,0.0
265,0.0
266,0.0
267,0.0
268,0.003641666865443877
269,0.003641666865443877
270,0.023422740509137528
271,0.023422740509137528
272,0.0
273,0.0
274,0.0
275,0.0
276,0.003641666865443877
277,0.003641666865443877
278,0.010871832804239341
279,0.010871832804239341
280,0.0
281,0.0
282,0.0
283,0.0
284,0.003641666865443877
285,0.003641666865443877
286,0.023422740509137528
287,0.023422740509137528
288,0.0
289,0.0
290,0.0
291,0.0
292,0.003641666865443877
293,0.003641666865443877
294,0.010871832804239341
295,0.010871832804239341
296,0.0
297,0.0
298,0.0
299,0.0
300,0.003641666865443877
301,0.003641666865443877
302,0.023422740509137528
303,0.023422740509137528
304,0.0
305,0.0
306,0.0
307,0.0
308,0.003641666865443877
309,0.003641666865443877
310,0.010871832804239341
311,0.010871832804239341
312,0.0
313,0.0
314,0.0
315,0.0
316,0.003641666865443877
317,0.003641666865443877
318,0.023422740509137528
319,0.023422740509137528
320,0.0
321,0.0
322,0.0
323,0.0
324,0.003641666865443877
325,0.003641666865443877
326,0.010871832804239341
327,0.010871832804239341
328,0.0
329,0.0
330,0.0
331,0.0
332,0.003641666865443877
333,0.003641666865443877
334,0.04357295321007993
335,0.04357295321007993
336,0.0
337,0.0
338,0.0
339,0.0
340,0.003641666865443877
341,0.003641666865443877
342,0.010871832804239341
343,0.010871832804239341
344,0.0
345,0.0
346,0.0
347,0.0
348,0.003641666865443877
349,0.003641666865443877
350,0.04357295321007993
351,0.04357295321007993
352,0.0
353,0.0
354,0.0
355,0.0
356,0.003641666865443877
357,0.003641666865443877
358,0.010871832804239341
359,0.010871832804239341
360,0.0
361,0.0
362,0.0
363,0.0
364,0.003641666865443877
365,0.003641666865443877
366,0.04357295321007993
367,0.04357295321007993
368,0.0
369,0.0
370,0.0
371,0.0
372,0.003641666865443877
373,0.003641666865443877
374,0.010871832804239341
375,0.010871832804239341
376,0.0
377,0.0
378,0.0
379,0.0
380,0.003641666865443877
381,0.003641666865443877
382,0.04357295321007993
383,0.04357295321007993
384,0.0
385,0.0
386,0.0
387,0.0
388,0.003641666865443877
389,0.003641666865443877
390,0.010871832804239341
391,0.010871832804239341
392,0.0
393,0.0
394,0.0
395,0.0
396,0.003641666865443877
397,0.003641666865443877
398,0.023422740509137528
399,0.023422740509137528
400,0.0
401,0.0
402,0.0
403,0.0
404,0.003641666865443877
