202;202
2080;3104
640;656
1536;3584
2308;2372
2080;2080
1536;1536
2308;2308
304;288
202;200
640;640
1152;1152
1152;1024
571;571
563;563
618;618
62;62
2596;2596
774;774
3856;3856
2034;2034
3971;3971
2939;2939
3973;3973
3188;3188
1843;1843
2458;2458
4022;4022
927;927
1919;1919
415;415
3237;3237
4061;4061
4088;4088
1605;1605
1782;1782
1468;1468
3300;3300
62;62
2955;2955
656;912
2372;3396
202;202
2080;2592
2080;3104
3584;3648
640;656
640;656
1536;1540
288;296
1536;3584
1152;1184
2308;2372
2308;2372
200;712
2080;2080
3104;2080
1536;1536
2308;2308
304;288
1024;1028
202;200
640;640
1152;1152
1152;1024
571;571
563;563
618;618
62;62
2596;2596
774;774
3856;3856
2034;2034
3971;3971
2939;2939
3973;3973
3188;3188
1843;1843
2458;2458
4022;4022
2308;2310
3856;3344
2592;2656
656;2704
2596;548
656;912
656;912
2372;3396
202;202
2080;2592
200;202
2372;2380
3648;3776
296;360
2080;3104
3584;3648
2080;3104
640;656
640;656
1536;1540
3396;3332
288;292
712;968
640;672
288;296
1536;3584
2080;2144
1152;1184
2372;2500
3104;1056
2308;2372
2308;2372
200;712
1028;1092
2080;2080
3104;2080
1536;1664
1536;1536
2308;2308
304;288
3584;3616
2592;2600
3776;3784
2308;2310
3856;3344
360;2408
2592;2656
656;2704
656;2704
2596;548
2500;3524
656;912
656;912
3344;3088
2372;3396
202;202
2080;2592
200;202
2372;2380
3648;3776
296;360
2080;2084
2080;3104
3584;3648
2080;3104
640;656
640;656
1536;1540
288;800
3396;3332
288;292
712;968
640;672
288;296
1536;3584
2080;2144
1152;1184
2372;2500
2372;2500
2080;2336
3616;3744
3584;3616
2592;3616
3104;3616
2592;2600
3776;3784
2308;2310
3856;3344
360;2408
2592;2656
656;2704
656;2704
2596;548
2310;2054
2336;2340
2500;3524
1540;1604
656;912
656;912
3344;3088
3344;3088
2372;3396
2380;2508
2080;2592
200;202
360;488
2372;2380
3648;3776
296;360
2080;2084
202;74
202;74
3584;3648
2080;3104
640;656
912;656
1536;1540
288;800
3332;3460
2144;2400
3744;3744
