id,eigencentrality,fitness
653,0.004325714488397689,170
655,0.013691881692002634,232
654,0.0,157
671,0.03097675330232447,292
656,0.0,98
657,0.004325714488397689,173
658,0.0,160
660,0.0,130
661,0.004325714488397689,205
662,0.0,192
664,0.0,123
665,0.004325714488397689,198
666,0.0,185
668,0.0,155
669,0.004325714488397689,230
670,0.0,217
1695,0.060132772806924584,322
672,0.0,88
673,0.004325714488397689,163
675,0.013691881692002634,225
674,0.0,150
676,0.0,120
677,0.004325714488397689,195
679,0.013691881692002634,257
678,0.0,182
680,0.0,113
681,0.004325714488397689,188
683,0.013691881692002634,250
682,0.0,175
684,0.0,145
685,0.004325714488397689,220
687,0.013691881692002634,282
686,0.0,207
1711,0.03097675330232447,312
688,0.0,148
689,0.004325714488397689,223
690,0.0,210
692,0.0,180
693,0.004325714488397689,255
694,0.0,242
1719,0.8440016015998005,347
696,0.0,173
697,0.004325714488397689,248
698,0.0,235
1723,0.1813971967224214,340
700,0.0,205
701,0.004325714488397689,280
1725,0.013691881692002634,310
702,0.0,267
1726,0.004325714488397689,297
703,0.0,0
704,0.0,53
705,0.004325714488397689,128
707,0.013691881692002634,190
706,0.0,115
723,0.03097675330232447,250
708,0.0,85
709,0.004325714488397689,160
711,0.013691881692002634,222
710,0.0,147
727,0.03097675330232447,282
712,0.0,78
713,0.004325714488397689,153
715,0.013691881692002634,215
714,0.0,140
731,0.03097675330232447,275
716,0.0,110
717,0.004325714488397689,185
719,0.013691881692002634,247
718,0.0,172
735,0.03097675330232447,307
720,0.0,113
721,0.004325714488397689,188
722,0.0,175
724,0.0,145
725,0.004325714488397689,220
726,0.0,207
728,0.0,138
729,0.004325714488397689,213
730,0.0,200
732,0.0,170
733,0.004325714488397689,245
734,0.0,232
1759,0.5224610515835486,337
736,0.0,103
737,0.004325714488397689,178
739,0.013691881692002634,240
738,0.0,165
740,0.0,135
741,0.004325714488397689,210
743,0.013691881692002634,272
742,0.0,197
744,0.0,128
745,0.004325714488397689,203
747,0.013691881692002634,265
746,0.0,190
748,0.0,160
749,0.004325714488397689,235
751,0.013691881692002634,297
750,0.0,222
1775,0.08283136813329028,327
752,0.0,163
753,0.004325714488397689,238
754,0.0,225
756,0.0,195
757,0.004325714488397689,270
758,0.0,257
760,0.0,188
761,0.004325714488397689,263
762,0.0,250
2811,0.5531925910333882,345
764,0.0,220
765,0.004325714488397689,295
1789,0.04179038330281755,325
766,0.0,282
1790,0.017302857953590756,312
767,0.0,0
768,0.0,47
769,0.004325714488397689,122
771,0.013691881692002634,184
770,0.0,109
787,0.03097675330232447,244
772,0.0,79
773,0.004325714488397689,154
775,0.013691881692002634,216
774,0.0,141
791,0.03097675330232447,276
776,0.0,72
777,0.004325714488397689,147
779,0.013691881692002634,209
778,0.0,134
795,0.03097675330232447,269
780,0.0,104
781,0.004325714488397689,179
783,0.013691881692002634,241
782,0.0,166
799,0.03097675330232447,301
784,0.0,107
785,0.004325714488397689,182
786,0.0,169
788,0.0,139
789,0.004325714488397689,214
790,0.0,201
792,0.0,132
793,0.004325714488397689,207
794,0.0,194
796,0.0,164
797,0.004325714488397689,239
798,0.0,226
1823,0.11844481181612473,331
800,0.0,97
801,0.004325714488397689,172
803,0.013691881692002634,234
802,0.0,159
804,0.0,129
805,0.004325714488397689,204
807,0.013691881692002634,266
806,0.0,191
808,0.0,122
809,0.004325714488397689,197
811,0.013691881692002634,259
810,0.0,184
812,0.0,154
813,0.004325714488397689,229
815,0.013691881692002634,291
814,0.0,216
1839,0.06554649652296814,321
816,0.0,157
817,0.004325714488397689,232
818,0.0,219
820,0.0,189
821,0.004325714488397689,264
822,0.0,251
2871,0.28976359106192073,346
824,0.0,182
825,0.004325714488397689,257
826,0.0,244
1851,0.5079691403234724,349
828,0.0,214
829,0.004325714488397689,289
1853,0.03242421609921252,319
830,0.0,276
1854,0.012977143465193068,306
831,0.0,0
832,0.0,62
833,0.004325714488397689,137
835,0.013691881692002634,199
834,0.0,124
851,0.03097675330232447,259
836,0.0,94
837,0.004325714488397689,169
839,0.013691881692002634,231
838,0.0,156
855,0.03097675330232447,291
840,0.0,87
841,0.004325714488397689,162
843,0.013691881692002634,224
842,0.0,149
859,0.03097675330232447,284
844,0.0,119
845,0.004325714488397689,194
847,0.013691881692002634,256
846,0.0,181
863,0.03097675330232447,316
848,0.0,122
849,0.004325714488397689,197
850,0.0,184
852,0.0,154
853,0.004325714488397689,229
854,0.0,216
1879,0.060132772806924584,321
856,0.0,147
857,0.004325714488397689,222
858,0.0,209
860,0.0,179
861,0.004325714488397689,254
862,0.0,241
2911,0.15192654580912246,336
864,0.0,112
865,0.004325714488397689,187
867,0.013691881692002634,249
866,0.0,174
868,0.0,144
869,0.004325714488397689,219
871,0.013691881692002634,281
870,0.0,206
1895,0.03097675330232447,311
872,0.0,137
873,0.004325714488397689,212
875,0.013691881692002634,274
874,0.0,199
876,0.0,169
877,0.004325714488397689,244
879,0.013691881692002634,306
878,0.0,231
1903,0.11631310212628793,336
880,0.0,172
881,0.004325714488397689,247
882,0.0,234
1907,0.1813971967224214,339
884,0.0,204
885,0.004325714488397689,279
1909,0.013691881692002634,309
886,0.0,266
1910,0.004325714488397689,296
887,0.0,0
888,0.0,197
889,0.004325714488397689,272
890,0.0,259
892,0.0,229
893,0.004325714488397689,304
1917,0.17002962532808874,334
894,0.0,291
1918,0.026669025157195703,321
895,0.0,0
896,0.0,50
897,0.004325714488397689,125
899,0.013691881692002634,187
898,0.0,112
915,0.03097675330232447,247
900,0.0,82
901,0.004325714488397689,157
903,0.013691881692002634,219
902,0.0,144
919,0.03097675330232447,279
904,0.0,75
905,0.004325714488397689,150
907,0.013691881692002634,212
906,0.0,137
923,0.03097675330232447,272
908,0.0,107
909,0.004325714488397689,182
911,0.013691881692002634,244
910,0.0,169
927,0.03097675330232447,304
912,0.0,110
913,0.004325714488397689,185
914,0.0,172
916,0.0,142
917,0.004325714488397689,217
918,0.0,204
920,0.0,135
921,0.004325714488397689,210
922,0.0,197
924,0.0,167
925,0.004325714488397689,242
926,0.0,229
1951,0.3256666506430621,334
928,0.0,100
929,0.004325714488397689,175
931,0.013691881692002634,237
930,0.0,162
932,0.0,132
933,0.004325714488397689,207
935,0.013691881692002634,269
934,0.0,194
936,0.0,125
937,0.004325714488397689,200
939,0.013691881692002634,262
938,0.0,187
940,0.0,157
941,0.004325714488397689,232
943,0.013691881692002634,294
942,0.0,219
1967,0.08283136813329028,324
944,0.0,160
945,0.004325714488397689,235
946,0.0,222
948,0.0,192
949,0.004325714488397689,267
950,0.0,254
2999,1.0,349
952,0.0,185
953,0.004325714488397689,260
954,0.0,247
3003,0.46689912443105663,342
956,0.0,217
957,0.004325714488397689,292
1981,0.04179038330281755,322
958,0.0,279
1982,0.017302857953590756,309
959,0.0,0
960,0.0,65
961,0.004325714488397689,140
963,0.013691881692002634,202
962,0.0,127
979,0.03097675330232447,262
964,0.0,97
965,0.004325714488397689,172
967,0.013691881692002634,234
966,0.0,159
983,0.03097675330232447,294
968,0.0,90
969,0.004325714488397689,165
971,0.013691881692002634,227
970,0.0,152
987,0.03097675330232447,287
972,0.0,122
973,0.004325714488397689,197
975,0.013691881692002634,259
974,0.0,184
976,0.0,125
977,0.004325714488397689,200
978,0.0,187
980,0.0,157
981,0.004325714488397689,232
982,0.0,219
2007,0.060132772806924584,324
984,0.0,150
985,0.004325714488397689,225
986,0.0,212
988,0.0,182
989,0.004325714488397689,257
990,0.0,244
3039,0.5826506927897083,339
992,0.0,115
993,0.004325714488397689,190
995,0.013691881692002634,252
994,0.0,177
996,0.0,147
997,0.004325714488397689,222
999,0.013691881692002634,284
998,0.0,209
2023,0.03097675330232447,314
1000,0.0,140
1001,0.004325714488397689,215
1003,0.013691881692002634,277
1002,0.0,202
1004,0.0,172
1005,0.004325714488397689,247
1006,0.0,234
2031,0.28675154384473134,339
1008,0.0,175
1009,0.004325714488397689,250
1010,0.0,237
2035,0.37413989652664065,342
1012,0.0,207
1013,0.004325714488397689,282
2037,0.013691881692002634,312
1014,0.0,269
2038,0.004325714488397689,299
1015,0.0,0
1016,0.0,200
1017,0.004325714488397689,275
1018,0.0,262
1020,0.0,232
3069,0.16066158172995282,327
2046,0.036035192360800675,324
1023,0.0,0
1024,0.0,30
1025,0.004325714488397689,105
1027,0.013691881692002634,167
1026,0.0,92
1043,0.03097675330232447,227
1028,0.0,62
1029,0.004325714488397689,137
1031,0.013691881692002634,199
1030,0.0,124
1047,0.03097675330232447,259
1032,0.0,55
1033,0.004325714488397689,130
1035,0.013691881692002634,192
1034,0.0,117
1051,0.03097675330232447,252
1036,0.0,87
1037,0.004325714488397689,162
1039,0.013691881692002634,224
1038,0.0,149
1055,0.03097675330232447,284
1040,0.0,90
1041,0.004325714488397689,165
1042,0.0,152
1075,0.060132772806924584,277
1044,0.0,122
1045,0.004325714488397689,197
1046,0.0,184
1079,0.060132772806924584,309
1048,0.0,115
1049,0.004325714488397689,190
1050,0.0,177
1083,0.060132772806924584,302
1052,0.0,147
1053,0.004325714488397689,222
1054,0.0,209
1087,0.06878420178371997,334
1056,0.0,80
1057,0.004325714488397689,155
1059,0.013691881692002634,217
1058,0.0,142
1060,0.0,112
1061,0.004325714488397689,187
1063,0.013691881692002634,249
1062,0.0,174
1064,0.0,105
1065,0.004325714488397689,180
1067,0.013691881692002634,242
1066,0.0,167
1068,0.0,137
1069,0.004325714488397689,212
1071,0.013691881692002634,274
1070,0.0,199
1072,0.0,140
1073,0.004325714488397689,215
1074,0.0,202
1587,0.10648140893297774,312
1076,0.0,172
1077,0.004325714488397689,247
1078,0.0,234
1080,0.0,165
1081,0.004325714488397689,240
1082,0.0,227
1595,0.11080712342137536,337
1084,0.0,197
1085,0.004325714488397689,272
1086,0.0,259
3135,0.4529071195683145,354
1088,0.0,45
1089,0.004325714488397689,120
1091,0.013691881692002634,182
1090,0.0,107
1107,0.03097675330232447,242
1092,0.0,77
1093,0.004325714488397689,152
1095,0.013691881692002634,214
1094,0.0,139
1111,0.03097675330232447,274
1096,0.0,70
1097,0.004325714488397689,145
1099,0.013691881692002634,207
1098,0.0,132
1115,0.03097675330232447,267
1100,0.0,102
1101,0.004325714488397689,177
1103,0.013691881692002634,239
1102,0.0,164
1119,0.03097675330232447,299
1104,0.0,105
1105,0.004325714488397689,180
1106,0.0,167
1139,0.060132772806924584,292
1108,0.0,137
1109,0.004325714488397689,212
1110,0.0,199
1143,0.060132772806924584,324
1112,0.0,130
1113,0.004325714488397689,205
1114,0.0,192
1147,0.060132772806924584,317
1116,0.0,162
1117,0.004325714488397689,237
1118,0.0,224
1120,0.0,95
1121,0.004325714488397689,170
1123,0.013691881692002634,232
1122,0.0,157
1124,0.0,127
1125,0.004325714488397689,202
1127,0.013691881692002634,264
1126,0.0,189
1128,0.0,120
1129,0.004325714488397689,195
1131,0.013691881692002634,257
1130,0.0,182
1132,0.0,152
1133,0.004325714488397689,227
1135,0.013691881692002634,289
1134,0.0,214
1136,0.0,155
1137,0.004325714488397689,230
1138,0.0,217
1651,0.10648140893297774,327
1140,0.0,187
1141,0.004325714488397689,262
1142,0.0,249
3191,0.11080712342137536,344
1144,0.0,180
1145,0.004325714488397689,255
1146,0.0,242
3195,0.10648140893297774,337
1148,0.0,212
1149,0.004325714488397689,287
1150,0.0,274
1151,0.0,0
1152,0.0,33
1153,0.004325714488397689,108
1155,0.013691881692002634,170
1154,0.0,95
1171,0.03097675330232447,230
1156,0.0,65
1157,0.004325714488397689,140
1159,0.013691881692002634,202
1158,0.0,127
1175,0.03097675330232447,262
1160,0.0,58
1161,0.004325714488397689,133
1163,0.013691881692002634,195
1162,0.0,120
1179,0.03097675330232447,255
1164,0.0,90
1165,0.004325714488397689,165
1167,0.013691881692002634,227
1166,0.0,152
1183,0.03097675330232447,287
1168,0.0,93
1169,0.004325714488397689,168
1170,0.0,155
1203,0.060132772806924584,280
1172,0.0,125
1173,0.004325714488397689,200
1174,0.0,187
1207,0.060132772806924584,312
1176,0.0,118
1177,0.004325714488397689,193
1178,0.0,180
1211,0.060132772806924584,305
1180,0.0,150
1181,0.004325714488397689,225
1182,0.0,212
1184,0.0,83
1185,0.004325714488397689,158
1187,0.013691881692002634,220
1186,0.0,145
1188,0.0,115
1189,0.004325714488397689,190
1191,0.013691881692002634,252
1190,0.0,177
1192,0.0,108
1193,0.004325714488397689,183
1195,0.013691881692002634,245
1194,0.0,170
1196,0.0,140
1197,0.004325714488397689,215
1199,0.013691881692002634,277
1198,0.0,202
1200,0.0,143
1201,0.004325714488397689,218
1202,0.0,205
1715,0.10648140893297774,315
1204,0.0,175
1205,0.004325714488397689,250
1206,0.0,237
1208,0.0,168
1209,0.004325714488397689,243
1210,0.0,230
1212,0.0,200
1213,0.004325714488397689,275
1214,0.0,262
1216,0.0,48
1217,0.004325714488397689,123
1219,0.013691881692002634,185
1218,0.0,110
1235,0.03097675330232447,245
1220,0.0,80
1221,0.004325714488397689,155
1223,0.013691881692002634,217
1222,0.0,142
1239,0.03097675330232447,277
1224,0.0,73
1225,0.004325714488397689,148
1227,0.013691881692002634,210
1226,0.0,135
1243,0.03097675330232447,270
1228,0.0,105
